,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
26,미남스시,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210122_229%2F1611293918734Cn9UB_JPEG%2FgGLbzM56Xa5w7sTPXi6_aExh.jpg,243,73,5,3,9.13
27,레스베러,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211009_156%2F1633717595110Src1U_JPEG%2FKakaoTalk_20211009_031024427_03.jpg,159,158,3,7,9.47
29,산장1988,4.59,,183,157,4,7,9.33
30,대박통,4.72,,124,121,2,6,9.34
31,귀인,4.74,,326,434,6,9,9.68
32,코지하우스 동래점,4.61,,446,96,7,5,9.25
33,마라당 사직점,4.58,,919,143,9,6,9.34
34,밀보스79,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201113_209%2F1605250006720xLiQQ_PNG%2FfWAuUAu04_u_4IigcjBZcpb2.PNG.png,419,300,7,8,9.43
35,호야스시,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220316_239%2F1647419455516sU8Ht_JPEG%2FDSC05641.jpg,303,84,6,4,8.9
36,이십칠,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220113_23%2F1642070304955JrUSV_JPEG%2F48C94F89-5E7F-4CF9-B3A9-987C51A7FB43.jpeg,160,260,3,8,9.37
37,대관원,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150925_13%2F14431596654174GR7G_JPEG%2F166875547123329_0.jpg,271,109,6,5,9.04
39,고택,4.67,,116,319,2,9,9.53
40,사계 사직점,4.24,,476,187,8,8,9.14
41,무권리,4.84,,100,123,1,6,9.44
43,대양곱창연탄구이,4.6,,363,426,7,9,9.56
46,소일창 사직점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220404_180%2F1649069008336UnGbf_JPEG%2F20220404_194314.jpg,241,39,5,2,8.85
47,용이초밥 동래점,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_168%2F1629680185386lfc7j_JPEG%2FPSK1ZzwkvTiS--2icWZEg1LA.jpg,1466,157,9,7,9.57
48,낭만장작 동래점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_247%2F159102735659094L5u_JPEG%2FsSYW0ckm1SNEhPgx1ZRoWLQH.jpg,281,192,6,8,9.41
49,소우데스,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220711_270%2F1657515715180lkKKL_JPEG%2FKakaoTalk_20220705_230018665_10.jpg,153,94,3,4,9.19
50,남다른감자탕 동래럭키점,4.64,,191,86,4,4,9.14
51,한술당,4.54,,136,137,2,6,9.16
52,이흥용과자점 사직직영점,4.45,,3572,120,9,6,9.21
53,승리의통닭,4.78,,86,69,1,3,9.14
54,일미집,4.49,,209,51,5,2,8.85
55,후쿠오카호르몬,4.43,,326,117,6,6,9.13
56,알베로,4.7,,83,75,1,4,9.14
57,삼바리 본점,4.44,,98,525,1,9,9.28
59,단물곤물 거제점,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190419_16%2F1555650474952ggtQ9_JPEG%2FFEo2ISvlg6iA-tJZgZXV6Mqa.jpg,82,117,1,6,9.0
60,엄지척닭도리 본점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191117_226%2F1573991965558NxS6j_JPEG%2FmpTGpdLHcYNw_nswK86lx5J1.jpeg.jpg,435,398,7,9,9.49
61,더네스트커피,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210920_44%2F1632139905728Oexvb_JPEG%2Fv9nq5jV_eoaAqP5PgJwWn3WL.jpeg.jpg,136,50,2,2,9.14
63,경성코페 부산동래점,4.46,,760,115,8,6,9.2
64,보느파티쓰리,4.67,,1008,428,9,9,9.67
66,호호사직닭발 본점,4.47,,353,145,7,6,9.19
67,탱자나무431,4.58,,86,23,1,1,8.78
69,동래삼선,5.0,,145,71,3,3,9.4
70,장백왕새우,4.53,,126,86,2,4,8.99
71,칠백장장인국밥,4.45,,258,60,5,3,8.89
72,더롯지,4.68,,64,96,0,5,9.18
73,남해설천횟집,4.6,,48,58,0,3,8.94
74,83비프,4.59,,185,230,4,8,9.41
75,부산축산왕소금구이,4.45,,318,110,6,5,9.07
76,한신포차 동래역점,4.48,,269,196,6,8,9.34
77,올리브장작 동래점,4.37,,542,660,8,9,9.35
78,황소야 동래점,4.56,,321,157,6,7,9.34
79,고기굽는남자,4.58,,529,307,8,9,9.56
80,김기나원조장어구이 사직점,4.44,,1268,145,9,7,9.28
82,대끼리야,4.44,,201,204,4,8,9.26
83,더포,4.25,,339,106,7,5,8.89
85,온식빵,4.79,,225,134,5,6,9.47
86,오륙도낙지,4.42,,1228,275,9,8,9.34
87,그집뱃살 동래점,4.63,,243,262,5,8,9.47
88,일품향,4.46,,633,69,8,3,8.96
89,온달집 동래점,4.53,,257,184,5,7,9.29
90,우마이라멘&돈카츠 본점,4.63,,115,84,2,4,9.09
91,60년대식소금구이,4.37,,191,98,4,5,8.95
92,해운대하얀집오징어 동래점,4.54,,209,103,5,5,9.14
93,EETEN,4.96,,151,95,3,5,9.52
94,삼천포횟집,4.43,,574,135,8,6,9.17
95,일월육일 동래점,4.59,,88,67,1,3,8.95
