,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
37,희래등,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201122_131%2F1606027364908ALXtn_JPEG%2Fi5h5FVTRZ_6MzFDDSM_c6DQT.jpg,611,90,8,3,8.89
38,원조꼬리곰집,4.53,,583,225,8,7,9.35
39,대길숯불갈비,4.44,,463,391,7,8,9.32
40,303일상,4.51,,837,168,9,6,9.27
41,영남식육식당 동래점,4.52,,692,596,8,9,9.5
42,무권리,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_180%2F1646725399856qF3Iv_PNG%2F20220308_163857.png,100,123,1,5,9.36
43,호맥 동래점,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200310_262%2F1583766012243yjuBS_JPEG%2F9RLG-AogHVRblVtIBvsCcDht.jpeg.jpg,348,419,6,8,9.5
44,대박통,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210524_239%2F1621826591188HnWDl_JPEG%2Fjg34f-DQ8xgw7iK_FTWghBil.JPG.jpg,124,121,2,4,9.18
45,소문난동래파전,4.3,,411,266,7,7,9.1
46,헤아릴,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211124_110%2F1637747280496enjSE_PNG%2F%25C7%25D1%25BF%25EC%25BE%25C8%25BD%25C9%25C6%25C4%25C0%25CC%25B8%25BB%25C0%25CC.png,106,350,1,8,9.48
47,로바타 탄요,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200222_298%2F1582376882747YlurS_JPEG%2FIodYw180CAdYNlOVY9OvdsC_.jpeg.jpg,228,297,4,7,9.43
48,세연정,4.36,,1778,387,9,8,9.28
49,이십칠,4.57,,160,260,3,7,9.29
51,원조소문난칼국수,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_17%2F16475757861144bAVg_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25281%2529.jpg,1551,123,9,5,9.09
52,코지하우스 동래점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211221_17%2F1640053707350j2151_JPEG%2F%25BF%25AC%25C3%25E2%25C4%25C6_%25C0%25CE%25BD%25BA%25C5%25B8_%25C0%25FA%25BF%25EB%25B7%25AE.jpg,446,96,7,3,9.09
53,부산라멘,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200224_172%2F1582531931931EUWMU_JPEG%2Ftl_3bxRJ5hV_d3iAklkbTYoj.jpg,175,154,3,6,9.31
54,대관원,4.42,,271,109,5,4,8.94
55,레스베러,4.75,,159,158,3,6,9.39
56,부산식객,4.83,,149,124,2,5,9.37
58,엄지척닭도리 본점,4.53,,435,398,7,8,9.41
59,후쿠오카호르몬,4.43,,326,117,6,4,8.97
60,동래할매파전,4.22,,335,319,6,7,9.0
61,경상물갈비,4.56,,300,129,6,5,9.18
64,백팥집,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180711_175%2F1531283101738hvLNJ_JPEG%2FpMKmNBgNNECdfIvtNPhdJbpQ.jpg,217,115,4,4,9.17
65,대양곱창연탄구이,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170619_242%2F149786247443824iYM_PNG%2Fimage.PNG,363,426,6,8,9.46
66,낭만장작 동래점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200602_247%2F159102735659094L5u_JPEG%2FsSYW0ckm1SNEhPgx1ZRoWLQH.jpg,281,192,5,7,9.31
67,오오토,4.49,,122,55,2,1,8.71
68,목화기사식당,4.55,,587,518,8,9,9.53
70,고택,4.67,,116,319,2,8,9.45
71,마실감,4.93,,48,144,0,5,9.43
73,삼바리 본점,4.44,,98,525,1,9,9.28
74,경성코페 부산동래점,4.46,,760,115,8,4,9.04
76,꽃돼지식당,4.84,,451,399,7,8,9.72
78,용이초밥 동래점,4.73,,1466,157,9,6,9.49
79,동래삼선,5.0,,145,71,2,2,9.3
80,한술당,4.54,,136,137,2,5,9.08
81,더롯지,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180803_241%2F1533274656347QLSIR_JPEG%2Fm-9EfEi-xlTmY2QSbzgfNn24.jpg,64,96,0,3,9.02
82,올리브장작 동래점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200924_52%2F1600926792534wIxqh_JPEG%2FyChRN0ZIBQOUVI15F8sn6Nib.jpeg.jpg,542,660,8,9,9.35
83,남다른감자탕 동래럭키점,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_279%2F1629950889459Qt8rA_JPEG%2Fguy2uwC6XSv8pGOEdorl4Pui.jpg,191,86,3,3,9.04
86,고기굽는남자,4.58,,529,307,7,7,9.38
88,대창인생 온천장 본점,4.61,,154,120,3,4,9.09
89,암돼지갈비,4.71,,399,139,7,5,9.35
90,그집뱃살 동래점,4.63,,243,262,4,7,9.37
92,온천천양곱창,4.18,,85,58,1,2,8.46
93,황소야 동래점,4.56,,321,157,6,6,9.26
94,83비프,4.59,,185,230,3,7,9.31
95,온달집 동래점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200914_154%2F1600060311629mDWwi_JPEG%2FM9EJwR2B76VUsaKT6Lu25-mm.jpg,257,184,5,6,9.21
96,대끼리야,4.44,,201,204,4,7,9.18
97,오늘와인한잔 동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_181%2F1652948100993zQTuW_JPEG%2F%25BF%25C0%25B4%25C3%25BF%25CD%25C0%25CE%25C7%25D1%25C0%25DC_%25B5%25BF%25B7%25A1.jpg,254,142,5,5,9.1
98,해운대하얀집오징어 동래점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200509_88%2F1589035744602qBgU3_JPEG%2FodM_e2QELEXTFk9Tx3iTk3yf.jpg,209,103,4,4,9.04
99,한신포차 동래역점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_140%2F1631857921942dW7BB_PNG%2FaP3HzS4NLOgZelDz0BcwFbQp.png,269,196,5,7,9.24
100,안주일체,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200825_204%2F1598343318628DYdoL_JPEG%2Fi_sVKpvFLRs_yLrUGbdQJTw2.JPG.jpg,245,168,4,6,9.16
101,길 세이로무시 동래점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200520_223%2F1589947649103NO4iH_JPEG%2FexGW6dXbdkkuJVh6JNN0RT0h.JPG.jpg,444,420,7,8,9.48
102,호함평면옥,4.55,,238,60,4,2,8.89
103,하동녹차옛날팥빙수단팥죽,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190519_149%2F1558229496436L4cqO_JPEG%2FdajJejiiuTGL843inS59qtJm.jpg,724,69,8,2,8.92
104,구조방낙지,4.46,,548,83,8,3,8.96
105,Rapport,4.67,,50,53,0,1,8.85
106,신가네 호떡 김밥 떡볶이,4.43,,3257,556,9,9,9.43
107,다담닭,4.75,,111,99,1,4,9.19
108,동래별장,4.0,,35,711,0,9,8.82
110,보배반점 부산 온천점,4.55,,547,174,8,6,9.29
111,꽃다림,4.44,,249,71,5,2,8.8
112,징기스동래직영점,4.61,,409,339,7,8,9.49
114,구석,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190702_267%2F1562043108550Mi0zg_JPEG%2FlobR6owv9ucnYLIEBVRbbqYw.jpg,200,186,4,6,9.21
115,꼬리집,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211019_230%2F1634611020200ednjm_JPEG%2F7oAkttoM0lO_o50faCJecDL6.jpg,133,77,2,2,8.75
116,동경오리온,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180516_9%2F152646040745776f31_JPEG%2F7sHEU_ZZbOGaOvlfPHhOjuuy.JPG.jpg,145,177,2,6,9.05
117,사생활,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_165%2F16272862090269HDIv_JPEG%2F9cGS55WAw1En7BO1PDrkbVOL.jpg,723,161,8,6,9.58
118,베이징 798,4.39,,408,117,7,4,8.95
119,TEJE,4.57,,206,590,4,9,9.47
120,일월육일 동래점,4.59,,88,67,1,2,8.87
121,순곱이네 동래본점,4.51,,244,534,4,9,9.41
122,숯,5.0,,37,47,0,1,9.18
123,동래고기국수 본점,4.66,,441,371,7,8,9.54
125,스타벅스 명륜역점,4.59,,3072,87,9,3,9.11
126,공간리필,4.54,,389,439,6,9,9.48
128,깃발집,4.37,,282,260,5,7,9.13
129,태능갈비,4.25,,408,110,7,4,8.81
130,박대포소금구이,4.48,,259,101,5,4,9.0
131,더라이스,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_77%2F1646131606823qLqFA_JPEG%2FIMG_20211231_230426_337.jpg,112,574,1,9,9.42
132,카도야 쯔케멘,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200702_12%2F1593661859423CI31U_JPEG%2FQsoL-A-K5V1ds6BIWtNNrEl8.jpg,95,61,1,2,9.12
134,백년백세토종삼계탕,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190502_11%2F1556765295393NwAYf_JPEG%2F1Nyjq63xFmD78YCjUqUbEAJz.jpg,80,138,1,5,9.0
136,C27 다운타운 동래점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200903_197%2F1599108185468tTGAw_JPEG%2FFdZlz99k0NOyAIt9TS-oEgQ3.jpg,816,162,8,6,9.07
138,올어바웃커피바,5.0,,44,151,0,6,9.58
139,마장동김씨 동래점,4.83,,369,106,6,4,9.37
140,동신참치,4.39,,66,44,0,1,8.57
141,지존소곱창,4.66,,379,400,6,8,9.52
142,문창식갈비탕 본점,4.38,,738,176,8,6,9.12
143,밀회관 부산동래역점,4.78,,202,109,4,4,9.28
145,산골수육,4.53,,176,43,3,1,8.77
146,대남포차,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_81%2F1652970012379kigxI_JPEG%2F1E21B63A-F265-4BA7-9114-AE410C8142B8.jpeg,149,58,2,2,8.8
147,내담,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180910_154%2F1536546154651oOze0_JPEG%2F20180827_181453.jpg,119,54,2,1,8.89
148,언양닭칼국수,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211031_90%2F163564749602035fSV_JPEG%2FvNJa62Ho-cJZJYYY-moEO5u7.jpg,363,37,6,1,8.83
149,브루커피 동래점,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210513_287%2F1620876205361FVBOj_JPEG%2FJwJIUtX505ON4NXpiyF-i0GD.jpg,372,960,6,9,9.83
150,함경면옥 동래본점,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191216_145%2F1576463315306eH028_JPEG%2FrCqTid7IBb_CqQp4cR_i0Gl_.jpeg.jpg,1368,71,9,2,8.73
151,우럭만공격 동래점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_54%2F1639015947053GJ4wS_JPEG%2FKakaoTalk_20211209_110327862.jpg,101,333,1,8,9.15
153,동래상인,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210402_72%2F1617356496558ylfPj_JPEG%2FatDldU0deQ39UD8UIkXgHUco.JPG.jpg,171,112,3,4,9.02
154,세광양대창 부산동래점,4.5,,230,89,4,3,8.92
156,상황버섯칼국수,4.4,,107,18,1,0,8.52
157,마루한,4.41,,282,159,5,6,9.09
158,씨트론과자점 본점,4.41,,994,36,9,1,8.77
159,소문난30년전통손칼국수,4.38,,704,149,8,5,9.04
160,동운반점,4.39,,746,370,8,8,9.29
163,백마숯불갈비,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190811_121%2F1565524060754rBTWf_JPEG%2FFFEy8DOpYzDdTv28FtXVtrV4.jpg,233,1,4,0,8.62
164,쿠이,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170215_22%2F14871242604772sBGk_JPEG%2F186152413076584_0.jpeg,35,243,0,7,9.25
165,아빠와돈까스,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_53%2F1593844488165Aj95R_JPEG%2F_L_0JMX5IvymxmDLnbh6PV_m.jpg,295,83,5,3,8.89
166,카페륜,4.7,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210909_48%2F1631121279805pEgHb_JPEG%2FqRbNHWsS76HqPD3C4OK5EIno.jpeg.jpg,207,531,4,9,9.6
167,등촌샤브칼국수 명륜동점,4.55,,287,147,5,5,9.15
168,젠닌 동래점,4.76,,222,46,4,1,9.02
170,금수복국 동래점,4.34,,1077,178,9,6,9.1
172,맛나감자탕 동래점,4.5,,479,345,7,8,9.38
173,더빵 베이커리,4.64,,600,128,8,5,9.3
174,이모손맛포차,4.61,,72,30,1,0,8.73
175,빠리쟝베이커리,4.46,,782,91,8,3,8.96
176,소문난초량할매쭈꾸미,4.49,,505,381,7,8,9.37
177,곱창이야기 동래점,4.42,,246,148,5,5,9.02
178,금수복국 온천점,4.37,,297,78,5,3,8.81
179,베트남쌀국수 라이옥,4.55,,406,59,7,2,8.95
180,푸짐한횟집시즌2,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180122_3%2F1516601144086BwTYH_JPEG%2Ft75jQKvTo9fh41iRJQxps6wQ.jpg,144,103,2,4,8.93
182,하남돼지집 부산동래점,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170105_268%2F1483602612985hWX0H_JPEG%2F186055568032025_1.jpeg,253,124,5,5,9.0
183,이자카야 만디,4.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201130_7%2F1606712572628urgBO_PNG%2F9jT2jZN5akHWvDDVGMRYlffr.png,45,58,0,2,9.17
184,호호사직닭발 온천점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_159%2F1600871189919ATOGU_JPEG%2F6sq54Xc_kqpZC6ux_8RomXNd.jpg,286,95,5,3,8.98
186,감몽,4.65,,400,156,7,6,9.37
187,지우펀,4.62,,286,38,5,1,8.9
188,참치가게,4.5,,191,148,4,5,9.08
189,수칼국수,4.78,,234,22,4,0,8.96
190,장생쪽갈비,4.32,,118,132,2,5,8.86
191,논두렁추어탕,4.45,,321,26,6,0,8.67
192,투썸플레이스 부산동래롯데점,4.44,,540,15,8,0,8.7
193,고더커피 동래점,4.89,,152,61,3,2,9.21
194,앤츠케이크,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190924_245%2F1569320107841FoBst_PNG%2F2kywxydjJ9iJ9T1PYZdkFURs.png,74,54,1,1,8.89
195,동래빈대떡,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201113_83%2F1605261139350NJOtT_JPEG%2Fgr9cubCF0qh9HJ4TJslVYVy4.jpg,34,46,0,1,8.62
197,철마뒷고기 온천2호점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_219%2F1586693799414QQfxp_JPEG%2FqEqy1OtjV4hNiM356WD--wSD.jpg,306,96,6,3,8.88
198,김가네 삼색칼국수,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200507_154%2F1588843536393XMamM_JPEG%2F4R-fcHJoAIfSzz3dCWn7QWtW.jpg,534,142,8,5,8.95
199,화화돼지왕갈비 부산명륜점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_205%2F16527780358106NKY3_JPEG%2F%25C8%25AD%25C8%25AD_%25B9%25E8%25B9%25CE%25B7%25CE%25B0%25ED2-02.jpg,133,16,2,0,8.75
200,두미촌돼지국밥,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200604_89%2F1591239005032tmecO_JPEG%2FaC5sMy8Wf-Mqej_m3azrqrIH.jpg,331,35,6,1,8.62
201,삼삼막창1994 동래역점,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210802_128%2F1627871745820pcDQT_JPEG%2Fx7SCBplkZ-NrWjeWxvvZwMUx.jpg,63,95,0,3,9.34
202,리춘시장 부산동래점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_2%2F1654660859826BMj5p_PNG%2F%25B8%25AE%25C3%25E1%25BD%25C3%25C0%25E5_bi_2022_%25B8%25AE%25C3%25E1%25BD%25C3%25C0%25E5_BI_vartical-05.png,387,99,6,4,8.95
203,설빙 동래럭키점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190623_245%2F1561251433233M8ac7_JPEG%2FtE2goxEfkVXy-fnI3Afsuo4A.jpg,655,49,8,1,8.79
204,사르르연어육회,4.46,,192,88,4,3,8.88
205,카페유니,4.87,,158,118,3,4,9.35
206,구본,4.34,,110,150,1,5,8.86
207,김재완원조돼지김치구이 동래점,4.39,,205,149,4,5,8.97
208,스티지커피,4.75,,117,29,2,0,8.89
210,할리스 부산명륜자이점,4.52,,480,16,7,0,8.76
211,원조부안집 부산동래직영점,4.72,,283,246,5,7,9.48
212,김밥천국 동래점,4.44,,1299,26,9,0,8.72
213,만정한우,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_86%2F1646738297550K5uYj_JPEG%2F%25C7%25D1%25BF%25EC%25B8%25F0%25B5%25EB_%25281%2529.JPG,36,13,0,0,8.99
214,동래 BigO,4.82,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220622_101%2F16558664330952Aivh_PNG%2F2015-01-05_14.02.24-1.png,50,185,0,6,9.4
215,송강정,4.23,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171107_73%2F1510031468159DoUAF_JPEG%2FFNfSuuNwlLxL6DtLHqTpCjp2.jpg,184,188,3,6,8.87
216,태백한우,4.19,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190118_87%2F1547793961030cHFQl_JPEG%2FZrFpJdmjLrwpPfna6QN0jbNS.jpeg.jpg,59,7,0,0,8.29
218,할리스 부산동래역점,4.45,,1191,35,9,1,8.81
220,옛맛칼국수,4.45,,523,134,7,5,9.09
221,동래막썰어횟집,4.33,,120,270,2,7,9.03
223,양대감대구탕,4.47,,713,101,8,4,9.05
224,도리마리 본점,4.35,,443,18,7,0,8.59
225,이인식당,4.57,,21,59,0,2,8.83
226,가덕횟집,4.3,,78,82,1,3,8.66
227,금자국수 동래점,4.28,,299,28,6,0,8.5
228,단지물회,4.46,,80,43,1,1,8.66
229,채선당 샤브보트 롯데백화점 동래점,4.43,,498,41,7,1,8.75
230,한울타리,4.41,,295,16,5,0,8.61
231,동래김씨,4.03,,49,50,0,1,8.21
232,북카페심심푸리 동래역점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171110_53%2F1510273528821hKFY2_JPEG%2FTFnFq-v2RB_iLrTKbSLVWmLs.jpg,134,97,2,3,8.92
233,최부자집,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200110_126%2F1578631310599Qp55K_JPEG%2FIAE1Rdi9FW-4e1SG19Iqu0Ra.jpg,12,13,0,0,8.37
