,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
83,두끼 부산괴정점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200318_105%2F1584495934277PIUI9_JPEG%2F0yC9cAwkRBCE_BaPkIC2e4NX.jpg,357,5,8,2,8.78
85,오리명가빨간집,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200605_200%2F15913055567376KRJu_JPEG%2F7dOvWn2tI92ir6DchYFzZ_kI.jpg,54,44,3,8,9.28
87,투썸플레이스 부산괴정점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200216_298%2F1581836250591Fu6oj_JPEG%2Fx-K38Iwg5drLd2ozkoP5yDuS.jpg,815,16,9,6,9.11
88,동두천부대찌개,4.42,,12,9,0,4,8.84
89,노랑통닭 부산괴정점,4.5,,234,26,7,7,9.3
90,병천황토방순대 괴정점,4.32,,279,61,7,9,9.28
91,남경,4.33,,195,18,7,6,9.05
92,불막열삼 괴정점,4.4,,84,14,4,5,8.98
93,부산횟집,4.39,,53,3,3,1,8.63
95,백스시,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191213_160%2F15762303626662S0Xf_JPEG%2FfzfG0GWoy-X0b0yO6yvkxBQ8.jpg,77,11,4,5,9.25
96,역전할머니맥주 부산괴정점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191206_46%2F1575589594932d5suJ_JPEG%2F2HD_QIvp6C_F0Mi05oRolsKg.jpg,370,22,8,7,9.28
98,수제맥주집 괴정점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181224_155%2F15456494877796dkWN_JPEG%2FdM8Y7zN59kcRmpC4aMoM00-o.jpg,92,9,5,4,8.97
99,해닮코다리,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191218_277%2F1576639951119l90b1_JPEG%2F8ouvWp_AmfQKXZghTNFVXzq6.JPG.jpg,335,21,8,7,9.25
100,컴포즈커피 괴정대로점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200814_248%2F1597380384027fvFnw_JPEG%2F4BRDGeqhcKvE1pHVC0F1Ro9g.jpg,289,3,7,1,8.69
102,하삼동커피 괴정대티점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180909_285%2F1536491302356VECcK_JPEG%2Fm1_2h-sBIs0VtJ448ohsgsk2.jpg,322,6,8,3,8.95
104,마라촨향 & 양꼬치,4.64,,139,13,6,5,9.26
105,드림쿡앤카페 동주외식조리센터,4.49,,184,6,6,3,8.95
106,괴정춘천닭갈비,4.45,,88,17,5,6,9.13
107,유가네닭갈비 괴정점,4.39,,244,26,7,7,9.19
108,수제권만두,4.61,,115,13,5,5,9.21
109,카페 만디,4.54,,1635,1215,9,9,9.54
112,도야족발 괴정점,4.41,,98,28,5,7,9.17
113,봄같은한끼,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180627_7%2F1530088466146VEiJb_JPEG%2FDkUa-BsSAM14TiU_tdRevDeJ.jpg,59,53,3,8,9.32
114,아궁이연탄구이,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160318_115%2F1458281622318wJUJK_JPEG%2F176268554362209_0.jpeg,24,12,0,5,8.88
115,바우네나주곰탕 괴정점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191227_216%2F15774058824493xXAP_JPEG%2Fa_1b7loc0XftuM0mx9VYr7GE.jpg,477,16,8,6,9.09
117,시민돼지국밥,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210111_10%2F1610353089222dpV2r_JPEG%2FH5h5ZfcxPZ9iI7ScFQ3_z5LI.jpg,93,6,5,3,8.87
118,냠냠숯불두마리치킨 괴정점,4.5,,19,3,0,1,8.68
119,처갓집양념치킨 괴정1호점,4.47,,92,4,5,2,8.83
120,도미노피자 괴정점,4.47,,372,28,8,7,9.29
121,도원,4.59,,37,4,1,2,8.87
122,김가네얼큰이구이 괴정점,4.57,,80,27,4,7,9.31
123,속에천불청송얼음막걸리매운고추정구지찌짐 괴정점,4.37,,19,9,0,4,8.79
124,가마치통닭 괴정점,4.43,,288,3,7,1,8.75
125,빈궁,4.28,,50,1,2,0,8.42
127,커피랜드,4.43,,136,16,6,6,9.13
128,자미당,4.53,,182,7,6,3,8.99
129,칠칠켄터키 괴정점,4.24,,189,43,6,8,9.1
132,두찜 부산괴정점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201113_54%2F1605243608250pEBv1_PNG%2FNt0y0WaKXigQtIn0o4-7UDjx.png,131,2,6,0,8.61
133,오서방뒷고기,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_289%2F1548846238933o5GT2_JPEG%2FRS40VPPrKSbLuwBFmmD6fzxn.JPG.jpg,34,18,1,6,9.2
135,초림한식,4.19,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200810_118%2F1597048522641bvjxQ_JPEG%2FD-cPAYD2eb9bVxj3qTdovx2Z.jpg,52,2,3,0,8.35
138,청춘감성쌀핫도그 괴정동주대점,4.81,,41,3,2,1,9.03
139,피자헛 부산괴정2호점,4.48,,322,4,8,2,8.9
140,마장동 괴정점,4.43,,60,67,3,9,9.31
141,버거킹 괴정역점,4.0,,421,4,8,2,8.42
142,이디야커피 부산대티역점,4.36,,300,3,7,1,8.68
143,돌통 대티점,4.85,,35,3,1,1,9.05
144,이삭토스트 동주대점,4.65,,72,1,4,0,8.83
145,이가네떡볶이,4.3,,232,3,7,1,8.62
146,오메가메,4.12,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_89%2F1548716423951K3dtJ_JPEG%2FGXHHl1KyoWjEaXfp2uDXxK3m.jpeg.jpg,78,10,4,4,8.62
148,블루샥 부산괴정점,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211014_78%2F1634202314640Nz0Sy_JPEG%2F8xninORJiaSY0mT8sTv-DqLu.jpg,179,26,6,7,8.98
149,돌아온옛날통닭,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210203_122%2F1612353015890rfxWy_JPEG%2FXuooBOSGdBwqQp-ZtZzOpaZA.jpeg.jpg,82,14,4,5,9.18
150,석가신라해장국 괴정점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191227_223%2F1577405483062lmVSi_JPEG%2Fl7BpRMTYCgQ3zY4lfOnvnvcS.jpg,73,17,4,6,9.23
151,인디고,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191109_182%2F15732986811279hVzb_JPEG%2FfzXz9TxHApSvSH6k3iuH3nf_.jpg,24,32,1,8,9.38
155,텐퍼센트커피 괴정점,4.56,,91,3,5,1,8.84
156,홈팝참치 괴정점,4.48,,69,36,3,8,9.28
157,봉구비어 괴정점,4.54,,92,7,5,3,8.98
158,메이진,4.74,,32,14,1,5,9.26
159,뚜레쥬르 부산괴정역점,4.74,,593,3,9,1,9.1
