,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
64,하단돌게탕,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_198%2F156568340060497oAP_JPEG%2FXiyD-W-wLK60Dx66lDQ9oQ1h.jpg,23,52,0,6,9.11
65,대독장 하단점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160224_250%2F1456305000417Ltu8V_JPEG%2F176174583977022_0.jpeg,278,101,7,8,9.36
67,소풍경 하단점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210118_297%2F1610957723528JBilw_JPEG%2FpuX4NtNw4fkimfFPb95VnrkA.jpg,154,22,5,3,8.81
68,장방,4.32,,467,77,8,7,9.14
69,보배반점 하단점,4.45,,277,103,7,8,9.33
70,순대마을,4.51,,184,176,6,9,9.45
73,싸움의고수 아트몰링본점,4.37,,422,36,8,5,9.03
75,월든,4.71,,185,177,6,9,9.65
76,김해뒷고기껍데기,4.58,,104,151,4,9,9.48
77,족발쌀롱 하단점,4.56,,390,172,7,9,9.52
78,정원,4.45,,299,84,7,7,9.25
79,백미 옛날갈비,4.33,,74,49,2,5,8.87
80,진성원,4.51,,56,222,1,9,9.35
81,제일돌곱창,4.27,,286,186,7,9,9.23
82,해운대31cm해물칼국수 하단점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210331_238%2F1617119401685RaUNp_JPEG%2F8Z5jJHJgY3b-QFpXP1Y6iGqM.jpg,382,61,7,7,9.39
84,피자몰 아트몰링부산하단점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211119_158%2F1637253439976dzKQ9_PNG%2F%25B8%25DE%25B4%25BA%25B8%25F0%25C0%25BD%25C4%25C6-01.png,225,81,6,7,9.22
85,노브랜드버거 부산하단아트몰링점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_97%2F1658906325981IkyPr_PNG%2F200409-NBB-%25BF%25A5%25BA%25ED%25B7%25B3-%25B1%25E2%25BA%25BB%25C7%25FC-%25B3%25EB%25B6%25F5%25BB%25F6-%25C3%25D6%25C1%25BE.png,1381,59,9,6,9.27
86,카페순덕,4.7,,153,225,5,9,9.62
87,고기는모름지기연탄구이 하단점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171222_55%2F1513908260560InmS3_JPEG%2F1whBGo-Fd0N9wMDWSfayJ5mp.jpeg.jpg,160,27,5,3,8.95
88,물고기횟집,4.32,,185,79,6,7,9.1
89,콤마,4.65,,87,24,3,3,9.05
90,황상필생선구이,4.49,,223,32,6,4,9.03
91,두끼 부산하단점,4.45,,509,104,8,8,9.35
92,명품포항물회,4.32,,134,19,5,2,8.68
93,쟌쟌,4.57,,131,81,4,7,9.31
94,티앤북스 하단점,4.43,,191,45,6,5,9.05
95,다이버해물나라,4.45,,189,63,6,7,9.23
96,설빙 하단점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200516_201%2F1589597031679mPTOL_JPEG%2FPaoDjL0kvSvqLcPgUlh5g93H.jpg,563,149,8,8,9.27
97,구포국수 하단점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170916_106%2F15055366890037oMMW_JPEG%2FdTmTTsSb9KvornWYeo8C2rSp.jpg,121,29,4,3,8.83
98,부산쪽쪽갈비,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191107_222%2F157312147690868S3T_JPEG%2FSUx0ihBUQ2uCEQ3lvGZ4f8Sg.jpeg.jpg,129,51,4,6,9.16
99,소미돈까스 하단점,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200201_287%2F1580530132911eiWsA_JPEG%2FCpCGyi4AfrWZqobTzWTb7trq.jpg,127,48,4,5,9.23
100,옥미아구찜 하단점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200215_108%2F1581741685048aShaB_JPEG%2FszNzZM2Q-fwbMby63H9lLYrO.jpg,251,58,6,6,9.11
101,카페헤이,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220120_245%2F1642637537619DRaPM_JPEG%2F6228FD72-E36B-4067-BFDA-EF44797C6B03.jpeg,18,41,0,5,8.79
102,별난낙지 하단점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_128%2F1657245546537XgEW8_JPEG%2F4AF9B4D8-F26B-43BA-BBF1-168B9C8CD151.jpeg,102,31,4,4,9.04
103,도담,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200215_238%2F1581729896858IiINl_JPEG%2FiEYe-mNZ5Y5C7EnUt9Hxo3vN.jpg,88,54,3,6,9.14
104,천하왕소금구이,4.36,,272,74,7,7,9.16
106,포차카센타,4.42,,48,16,1,2,8.7
109,엔제리너스 부산당리점,4.38,,602,22,8,3,8.88
110,하단통영식당,4.42,,248,30,6,4,8.96
112,해운대신대구탕,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200104_98%2F1578104252905g8ANW_JPEG%2Faxt6NqxwSZp-xVDEvh22P42S.jpg,720,83,9,7,9.09
113,강동농원,4.34,,161,26,5,3,8.78
115,하단크라운닭발,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211019_42%2F1634632948096phJIo_JPEG%2F2BbHPu2NVQ7Eo-mRvew2063R.jpeg.jpg,71,47,2,5,8.9
116,닭도리탕,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_86%2F1571749166840ye6AO_JPEG%2Fd1KSPVFMc-NAF8fB9KHueOFN.jpg,59,57,2,6,9.03
117,긴타로 하단점,4.04,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180928_101%2F15381020284816P2gX_JPEG%2FkDhpJClilC02ju_r6yMYUmRi.jpg,115,35,4,4,8.54
118,칸바레 하단점,4.26,,64,32,2,4,8.72
119,스타벅스 하단중앙점,4.49,,4151,101,9,8,9.41
120,복돌양곱창,4.41,,178,84,5,8,9.25
121,호맥 하단점,4.48,,112,63,4,7,9.22
122,동대문엽기떡볶이 부산하단점,4.34,,605,33,8,4,8.92
123,맥주를구한피자 하단점,4.78,,58,14,2,2,9.08
124,크랩크랩 하단점,4.63,,158,88,5,8,9.47
125,봉추찜닭 부산하단점,4.44,,297,54,7,6,9.16
126,채선당 샤브보트 아트몰링 하단점,4.37,,180,30,5,4,8.89
127,봉대박스파게티 동아대점,4.64,,375,81,7,7,9.44
128,써브웨이 부산하단아트몰링점,4.41,,420,14,8,2,8.83
129,텐퍼센트커피 하단역점,4.76,,145,4,5,0,8.96
130,미카도스시 부산아트몰링점,4.39,,303,85,7,8,9.27
132,백스비어 하단점,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220509_47%2F1652084765247Yf2oE_JPEG%2F%25B4%25EB%25C7%25A5%25B4%25D4%25C0%25CC%25B9%25CC%25C1%25F62.jpg,343,13,7,1,8.59
133,유부야,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210327_15%2F1616821817281hTKWC_JPEG%2F1Wqc9wHXS3KvfdZ8yjobG_MS.jpg,207,43,6,5,9.35
134,한우장사,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190608_133%2F1559977926822HQtkK_JPEG%2FjTabDHZth5a6wihzWPpBnSsM.jpg,103,228,4,9,9.57
135,카츠탄탄 하단점,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_236%2F1559886591121OiVuP_JPEG%2FiVLqPh5SCDHgFo6SsXrCMCZJ.jpg,75,43,2,5,8.88
138,차화,4.27,,36,33,0,4,8.69
139,스시나라,4.5,,155,57,5,6,9.18
141,혼마치이자까야,4.49,,157,98,5,8,9.33
142,후라이드참잘하는집 하단당리점,4.52,,232,10,6,1,8.82
143,가우리 본점,4.25,,48,49,1,5,8.77
144,더블랙,4.87,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210512_172%2F16207823295186gci5_JPEG%2Fd_9N9tEnynxlXEqtGq9ah_O2.jpg,41,21,1,3,9.23
145,할리스 부산아트몰링영풍문고점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg,603,19,8,2,8.91
146,하단돼지갈비 하단본점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_167%2F1548241376515HIfSq_JPEG%2FKMJV6xJPuxEtI83sc2hJiiUe.jpg,289,49,7,6,9.18
147,홍콩반점0410 부산하단역점,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180403_288%2F1522751067539KtHpK_PNG%2FTimENC9Zp9xN1uSM1_Tr-2TR.png,485,45,8,5,8.93
148,KFC 하단역,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220712_202%2F1657583516513B96Xb_PNG%2Fimage.png,2862,31,9,4,9.09
