,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
34,일월육일 동래점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_142%2F1631805357481tfgP3_JPEG%2FURPDycfo-dvaIuTvw89fVjFY.jpeg.jpg,88,67,2,6,9.21
35,대남포차,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_81%2F1652970012379kigxI_JPEG%2F1E21B63A-F265-4BA7-9114-AE410C8142B8.jpeg,149,58,4,5,9.08
36,지존소곱창,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200125_92%2F1579937985688gfXs1_JPEG%2FVHLy_IlLO_X4cYuzQ7aRG3zp.jpeg.jpg,379,400,8,9,9.64
37,밀회관 부산동래역점,4.78,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210831_270%2F1630391804432Tj0p4_JPEG%2FvFo8CWY1nCAoZC_QLXvDC3pc.jpg,202,109,5,7,9.54
38,동래상인,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210402_72%2F1617356496558ylfPj_JPEG%2FatDldU0deQ39UD8UIkXgHUco.JPG.jpg,171,112,4,7,9.28
39,우럭만공격 동래점,4.39,,101,333,2,9,9.25
40,삼다진족,4.48,,736,284,9,9,9.48
41,마장동김씨 동래점,4.83,,369,106,7,7,9.63
42,호맥 동래점,4.64,,348,419,7,9,9.6
43,세광양대창 부산동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201202_157%2F1606872630389s2Uhu_PNG%2FnfZFpG2DUQv8ZA4XXzbIEhY_.png,230,89,6,6,9.2
44,이자카야 만디,4.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201130_7%2F1606712572628urgBO_PNG%2F9jT2jZN5akHWvDDVGMRYlffr.png,45,58,0,5,9.41
45,맛나감자탕 동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190107_231%2F1546848270991kFkDQ_JPEG%2Fi6KeSNOcnuMWKQhH64kRRSLt.jpg,479,345,8,9,9.48
46,고더커피 동래점,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210810_165%2F1628552791927emvgk_JPEG%2FHzFJgLDNyVOLGE9Jg6xm4W3z.jpg,152,61,4,5,9.47
47,이모손맛포차,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180918_164%2F15372549813977nslY_JPEG%2FLZjZa8YFvvQmUqmwZTKfNe3s.jpg,72,30,1,3,8.97
48,하남돼지집 부산동래점,4.4,,253,124,6,7,9.18
49,곱창이야기 동래점,4.42,,246,148,6,8,9.28
50,EETEN,4.96,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211117_52%2F1637136703367UOfEo_JPEG%2F57BA0C48-489C-4B7F-A721-47575C211AC7.jpeg,151,95,4,6,9.62
51,감몽,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201019_30%2F1603069742596zuBl0_JPEG%2FJV-cO-giJYsDNBrF2T-d8UFY.jpg,400,156,8,8,9.55
52,참치가게,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190514_255%2F15578134753231zTtR_JPEG%2FRfxDqoahqS7dwta6DuHGQCw6.jpeg.jpg,191,148,5,8,9.34
53,아빠와돈까스,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_53%2F1593844488165Aj95R_JPEG%2F_L_0JMX5IvymxmDLnbh6PV_m.jpg,295,83,7,6,9.17
54,동래빈대떡,4.44,,34,46,0,4,8.86
55,골든리지,4.57,,1815,2001,9,9,9.57
57,리춘시장 부산동래점,4.41,,387,99,8,7,9.23
58,김재완원조돼지김치구이 동래점,4.39,,205,149,5,8,9.23
59,김밥천국 동래점,4.44,,1299,26,9,3,8.96
60,사르르연어육회,4.46,,192,88,5,6,9.14
61,금자국수 동래점,4.28,,299,28,7,3,8.76
63,빡돈 불탄술집,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_276%2F1654170698988MGTWo_JPEG%2F%25BA%25D2%25C5%25BA%25BC%25FA%25C1%25FD_4.jpg,176,216,4,8,9.51
64,대관원,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150925_13%2F14431596654174GR7G_JPEG%2F166875547123329_0.jpg,271,109,6,7,9.2
65,청담이상 부산동래점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180102_292%2F1514856947397PTtSe_JPEG%2FDT8kKayUS8YzJWS-Ql7l_KY4.jpg,210,48,5,5,8.99
66,동래막썰어횟집,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_290%2F1548694719535xIgCs_JPEG%2FwCVkzR1q4__zcs2BLwzwPbrn.JPG.jpg,120,270,3,9,9.21
67,곱테랑,4.37,,215,59,6,5,8.99
68,옛맛칼국수,4.45,,523,134,8,7,9.27
69,동래김씨,4.03,,49,50,1,5,8.55
70,사헌삼계탕,4.65,,454,181,8,8,9.55
72,찜하다,4.49,,123,229,3,8,9.29
73,이차돌 부산동래점,4.44,,733,117,9,7,9.28
74,동래석쇠갈비,4.51,,184,22,5,2,8.87
75,호우양꼬치 동래점,4.55,,150,122,4,7,9.29
76,골드스푼,4.18,,126,206,3,8,8.98
77,무한맛가두리,4.67,,87,94,2,6,9.29
78,이흥용과자점 사직직영점,4.45,,3572,120,9,7,9.29
79,한서양,4.68,,70,104,1,7,9.36
80,아리랑아라리오,4.53,,96,54,2,5,9.07
81,골목끝집,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211229_293%2F1640775227155vWaCn_JPEG%2F1640775217982.jpg,95,480,2,9,9.38
82,일품향,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_85%2F1548771942493RAs7H_JPEG%2FlldO7lfK_FYukDBdQmghGkFD.jpg,633,69,9,6,9.22
84,짚신매운갈비찜 동래점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190919_236%2F15688984119139wF3c_JPEG%2FnuVAT_kB14FVtyBpc7oY6dTb.jpg,319,87,7,6,9.21
85,온도케이크,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200113_160%2F1578900349005v7L7A_JPEG%2FZCWAOIQMHPjgUF9cFDi2qlFe.jpeg.jpg,39,100,0,7,9.09
86,153구포국수 동래역점,4.37,,1173,30,9,3,8.89
88,회장님댁 동래점,4.33,,258,73,6,6,9.03
90,대패가조아,4.61,,182,58,5,5,9.21
91,아웃닭 동래점,4.53,,397,71,8,6,9.27
92,부산알찜 미남점,4.5,,76,28,2,3,8.88
93,공정고기,4.44,,114,134,3,7,9.16
94,조선화로집 동래점,4.45,,410,131,8,7,9.27
95,흥안양꼬치,4.78,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220321_186%2F1647836253045Ww24N_JPEG%2F%25C8%25EF%25BE%25C8%25BE%25E7%25B2%25BF%25C4%25A1_%25B0%25A3%25C6%25C71.jpg,149,296,4,9,9.68
96,제주명란돼지,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_64%2F1593849127152RLVXG_JPEG%2FE4r8QT7R1yEurlmi1bgYOQcg.jpg,176,200,5,8,9.41
97,지우펀,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210102_33%2F16095826921696oRwO_JPEG%2Fzp4dH_WOZjg_wAiexFCKgwCW.jpg,286,38,7,4,9.18
98,군자대한곱창 동래점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220418_94%2F1650268361740mAYYS_JPEG%2F0.jpg,200,146,5,8,9.36
99,사번출구,4.54,,174,96,4,6,9.2
100,투다리 동래점,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160921_219%2F1474447847834a4ME8_JPEG%2F176871578067252_0.jpeg,132,16,3,2,8.64
101,똥꼬부산본점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200510_170%2F158908833061975IGl_JPEG%2FOFsfSxihKRumSy2GtyTvL2GY.jpg,152,37,4,4,9.05
104,스타벅스 동래역점,4.53,,3778,95,9,6,9.29
105,다섯시,4.51,,173,47,4,5,9.09
107,카페16온스 동래역점,4.45,,350,14,7,2,8.85
108,안주일체,4.5,,245,168,6,8,9.36
109,토리고야,4.5,,24,17,0,2,8.76
110,미드나잇 동래의밤,4.66,,75,26,1,3,9.02
112,승화무한리필,4.48,,69,11,1,1,8.68
113,뉴욕야시장 부산동래점,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220714_79%2F165777277847657lP9_JPEG%2F%25BF%25C0%25C7%25C2%25BB%25E7%25C1%25F8%25BA%25D2.jpg,94,40,2,4,8.73
115,숯,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210717_296%2F1626515665093pMFYA_JPEG%2FlSKKSFe7G5yU4DYBiBqUp7dw.jpeg.jpg,37,47,0,5,9.5
116,조선칼국수와통막걸리,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200510_55%2F1589074390148S5o2o_JPEG%2FUPAcXt9iPGZl2JTJxxKyjsla.jpg,264,22,6,3,8.81
117,육회시연어구스지동,3.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190815_44%2F1565817389835DsL3n_JPEG%2FtaZ55DeDwl0w5XWZODljcKkp.jpg,41,96,0,6,8.49
119,텐퍼센트커피 동래역점,4.46,,188,2,5,0,8.66
121,대패1900동래점,4.42,,258,52,6,5,9.04
122,그숲 동래점,4.37,,134,41,3,4,8.85
123,더블린,4.51,,171,105,4,7,9.25
124,수작,4.91,,47,23,1,3,9.27
125,신정축산,4.84,,81,64,2,5,9.38
128,동래관,4.35,,95,25,2,3,8.73
129,투썸플레이스 부산동래역점,4.32,,596,28,9,3,8.84
131,사생활,4.84,,723,161,9,8,9.76
132,하이오커피,4.48,,294,20,7,2,8.88
133,쿄우,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190514_266%2F1557798687159QeKws_JPEG%2FotcfeYxSiHdVMEoKMCZHK_OY.jpg,33,91,0,6,9.19
134,오이소식당,4.4,,161,54,4,5,8.98
135,롯데리아 부산동래역점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180522_160%2F1526918406339ajOvb_JPEG%2FFIPoU65Pq6pCtUKqAxO0jD4l.jpg,1187,17,9,2,8.91
137,고집센그집갈비탕 부산사직점,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170726_258%2F15010591789328eAKd_JPEG%2F186676578278264_0.jpeg,237,7,6,1,8.7
138,메가커피 동래점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210324_30%2F161655676133169Lhk_JPEG%2FcJrFtoPLMYW2ouz9H9Tnrph4.jpg,490,8,8,1,8.87
139,토성동원조소금구이,4.56,,62,57,1,5,9.08
140,역전할머니맥주 명륜동래점,4.45,,671,58,9,5,9.13
141,무지개맥주 동래점,4.33,,140,23,4,3,8.75
142,곱도리상회,4.5,,50,33,1,4,8.94
143,미술관 동래점,4.26,,244,35,6,4,8.8
144,동래산오징어와물회,4.25,,224,16,6,2,8.63
145,간절곶해빵 부산점,4.49,,103,86,2,6,9.11
147,봉평막국수동래점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_133%2F1651221683062l0nEd_JPEG%2FA62DB643-0D59-42B6-BB87-CF0EB83D5274.jpeg,3136,569,9,9,9.39
148,한경족발등뼈감자탕,4.77,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210706_96%2F1625561129951Nq0WM_JPEG%2FAYOH5dwkvevh2n08bMY_erA4.jpg,71,16,1,2,9.05
149,쌀통닭 거제1호점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_116%2F1653006056704v4RYO_JPEG%2F%25BD%25D2%25C5%25EB%25B4%25DF_%25BE%25C6%25C0%25CC%25C4%25DC.jpg,68,5,1,0,8.58
150,동래이모,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180402_27%2F1522659275025u3AIu_JPEG%2FqgXJUTC6VDdoPuWxuBKKZQp7.jpg,97,59,2,5,8.71
153,카페051 명륜아이파크2차점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200409_39%2F1586406866109Rh5Hn_JPEG%2F71wmVsg5Eb8YlV1Vp04Urcct.jpg,177,7,5,1,8.88
154,만랩커피 부산동래점,4.55,,281,44,7,4,9.11
155,골목 다이닝펍,4.44,,26,76,0,6,9.02
156,좋아 중식당,4.49,,211,36,6,4,9.03
160,죽이야기 부산 동래점,4.47,,141,3,4,0,8.65
161,조군황군 부산동래점,4.19,,244,69,6,6,8.89
163,컴포즈커피 동래교차로점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191029_281%2F1572346888713JnSaH_JPEG%2F8yV0Ki07IsJe50U-dQggVk_V.jpg,524,3,8,0,8.63
164,토끼굴,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220502_100%2F16514605864780Lg6D_JPEG%2F1479001498231.jpg,195,17,5,2,8.74
165,동보성,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190725_101%2F1564045720658gJwpi_JPEG%2FK-z1gjCWKQux1cPzsPcNXFXP.jpg,540,129,8,7,9.13
166,고촌보쌈돼지국밥,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190128_254%2F1548667976292IzqLj_JPEG%2FX8Rpp9D9laIO7yUgJRBIm0zg.jpg,298,43,7,4,8.96
167,수안커피컴퍼니 플래그십 스토어,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190625_251%2F1561453642115feMRi_JPEG%2FZcqt-ygfiXtta7C4D8We-O58.jpg,351,420,7,9,9.47
168,정담 아구찜,4.47,,79,6,2,0,8.61
169,앤츠케이크,4.69,,74,54,1,5,9.21
170,씨트론과자점 명륜점,4.42,,464,8,8,1,8.76
171,면만드는사람들 동래점,4.74,,90,6,2,0,8.88
172,25센치 꼬치앤오뎅바 동래점,4.3,,230,26,6,3,8.76
173,명륜진사갈비 부산수안점,4.37,,550,42,9,4,8.97
174,명가,4.44,,124,35,3,4,8.92
175,쿠마돈가스&라멘,4.64,,189,68,5,6,9.32
176,만복국수집 동래점,4.36,,143,31,4,4,8.86
178,싱싱도매횟집,4.4,,188,54,5,5,9.0
179,설맥스365,4.47,,136,8,3,1,8.71
180,동대문엽기떡볶이 부산동래점,4.36,,431,40,8,4,8.94
181,모모스테이크 동래메가마트점,4.02,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190617_119%2F1560749320779kS5Dp_JPEG%2FSO4Rue-VRvroFxPU7otzqAg-.jpg,120,39,3,4,8.5
182,동래뽈찜,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210712_23%2F1626086701176k6Mhu_JPEG%2FRrqdT8m1QdLMSVk1bJjx-4_2.jpeg.jpg,562,95,9,6,9.27
183,치킨신드롬 온천점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181220_211%2F15452727343121yBPX_JPEG%2Fw-ZYBIeeSvc_0hmSdjJAqKtV.jpg,126,7,3,1,8.72
184,베인띠도스,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_168%2F1647081509352nUK4c_JPEG%2FKakaoTalk_20220312_193711928.jpg,16,40,0,4,9.31
185,아비오소룡반점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181208_122%2F1544256402691hjh8o_JPEG%2F5R1Lhm_7QyYy0o8zH40QOv-9.jpg,136,106,3,7,9.29
186,디케이치킨 동키치킨 동래점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210327_191%2F1616836078769fS2Dh_JPEG%2FosDb0v03knaxCto9Pj8W-cHI.jpeg.jpg,32,21,0,2,8.79
187,동래 345,4.43,,118,17,3,2,8.75
188,조개가달다,4.29,,112,5,3,0,8.45
191,내공초밥 동래직영점,4.63,,70,18,1,2,8.91
192,비턴 동래 메가마트점,4.38,,130,6,3,0,8.54
193,고봉민김밥인 부산거제리점,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_87%2F16448042313851HqxD_PNG%2F%25C0%25DA%25BB%25EA_1.png,387,6,8,0,8.57
194,주력,4.83,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200813_226%2F1597254929598Gsj8K_JPEG%2FFlIWXPtsmHSu6MCLPKoPijuU.jpg,77,61,2,5,9.37
195,접대,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181210_64%2F1544437577685X1Gbg_JPEG%2FyvU9jIAdNTcLfl63jYGTfjxe.jpg,34,60,0,5,8.92
196,범천집목구이,4.29,,86,39,2,4,8.75
197,이디야커피 부산동래역점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,281,5,7,0,8.66
199,고봉민김밥인 부산수안점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_87%2F16448042313851HqxD_PNG%2F%25C0%25DA%25BB%25EA_1.png,538,9,8,1,8.73
200,60계 치킨 부산온천명륜점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171208_256%2F1512696208378fHEcX_JPEG%2FaKgVgvfeZUyvhoGleVmj15yP.jpg,150,30,4,3,8.87
201,맛있는고로케,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_129%2F15487598851494CnYK_JPEG%2F5M2pEB4hJoaVM2qBV0eenGnR.jpeg.jpg,134,13,3,1,8.71
202,배스킨라빈스 부산거제리,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,1161,19,9,2,8.87
203,본도시락 부산동래점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200901_4%2F1598926804412Gbukd_JPEG%2FiSXaa1zp9Z_yco1SxaQbV-Eg.jpg,173,18,4,2,8.8
204,고반장왕돈까스,4.62,,34,7,0,1,8.8
205,메가커피 거제홈타운점,4.51,,489,3,8,0,8.77
208,최주영 춘천닭갈비 사직점,4.74,,60,19,1,2,9.02
209,까만만두,4.45,,32,33,0,4,8.87
212,김복남맥주 부산동래점,4.35,,105,4,3,0,8.51
213,뚜레쥬르 부산동래역점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,1021,8,9,1,8.79
214,마당쇠껍데기와소금구이 동래점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190617_7%2F1560746000447yFdLQ_JPEG%2FIEOOp43WXj2FDZUvNiQCa6FL.jpg,107,32,3,4,9.08
216,욱이네양곱창,4.38,,55,69,1,6,8.98
217,수제맥주집,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190712_275%2F1562887912419NyDyi_JPEG%2F-KeAiyvC96wdqMvIHfUvPxdc.jpg,112,23,3,3,8.68
218,써니페스트리,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_27%2F1548761134797zdNBu_JPEG%2F_OHO2sRVD8qA-7-q9G5_T0AJ.jpeg.jpg,173,23,4,3,9.07
221,파이널나인 부산홀덤펍 동래점,5.0,,1858,1,9,0,9.28
222,지코바치킨 온천3호점,4.57,,98,7,2,1,8.79
223,형제돼지국밥 명륜점,4.64,,226,24,6,3,9.1
224,라라커피,4.81,,65,41,1,4,9.25
225,징기스동래직영점,4.61,,409,339,8,9,9.59
228,밥한술뜨소 온천본점,4.36,,179,26,5,3,8.8
229,8포인트,4.58,,76,38,2,4,9.04
230,술취한오징어,3.99,,86,14,2,2,8.29
231,명성만두본점,4.61,,324,21,7,2,9.01
233,근이네손칼국수,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_212%2F1562834718811Iweld_JPEG%2FMd2EWdlH5wQ9NA-1Mle40MxV.jpg,178,4,5,0,8.73
234,참새방앗간,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_218%2F1441104399332pjLlc_JPEG%2FSUBMIT_1404214211862_34658982.jpg,46,3,0,0,8.64
235,카페봄봄 부산사직점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201201_6%2F1606797377707y6iIT_JPEG%2FDqsJrG3qnBwyUTobGRWBii0M.jpg,150,2,4,0,8.77
