,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
50,오케이도매횟집 구서점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191130_238%2F1575101272196nNvjg_JPEG%2Fekz4mjAlF4ia1XFXo4qcA-Zd.jpg,93,22,3,5,9.15
51,평양메밀냉면,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190406_209%2F1554535743541trmbp_JPEG%2FwVHdWB2ndhiBWYTvjl6BHNtr.jpg,111,45,4,7,9.07
52,중식당 루이안,4.3,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190330_239%2F1553935964996oaitp_JPEG%2Fqf1MPX5l38y9HeDSgj6GnNKw.jpg,224,62,6,8,9.16
54,목구멍 구서점,4.67,,261,168,7,9,9.63
55,명륜진사갈비 부산구서점,4.51,,411,243,8,9,9.49
56,구서옛날삼겹살,4.72,,130,81,4,8,9.54
57,호야문현곱창 구서동점,4.45,,115,43,4,7,9.19
58,기장방우횟집,4.43,,117,100,4,8,9.25
59,수앙,4.69,,231,32,7,6,9.41
60,더바른식당,4.62,,304,178,7,9,9.58
61,맘스터치 구서역점,4.42,,307,9,7,2,8.82
62,낭만연어 구서점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200225_117%2F1582615844149yiPmY_JPEG%2Fimage.jpg,130,45,4,7,9.41
64,맥주를구한피자 구서점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200319_19%2F1584548666719dPLfO_JPEG%2FU6RKNCkVHAVIhXX8ogeolSx8.jpg,120,58,4,7,9.32
65,연차랑 구서점,4.95,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210914_66%2F1631593405037U6Ld3_JPEG%2FjoqWowju-dg4cQ2QbVWjGOAF.jpg,45,38,1,7,9.63
66,일생상회 구서직영점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181011_78%2F1539250665173amOq2_JPEG%2F87KzFbJgrRNVaYUkI-HUurUi.jpeg.jpg,126,116,4,9,9.46
67,삼바리 구서점,4.77,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200805_111%2F1596596592132Xenpb_JPEG%2FBWLsvuEod7-u_CkZC9aU6zei.jpeg.jpg,152,28,5,6,9.45
68,자담치킨 부산부곡점,4.46,,290,8,7,2,8.86
69,원카츠,4.52,,154,107,5,8,9.36
70,명가춘천닭갈비,4.71,,117,96,4,8,9.53
72,오소리순대,4.37,,135,60,4,7,9.11
73,삼형제쭈꾸미구서점,4.46,,293,71,7,8,9.34
74,홍이집 구서점,4.53,,221,27,6,6,9.23
75,장수돼지국밥,4.35,,189,25,6,6,9.05
76,콜갈비 부산지사직영점,4.39,,212,35,6,6,9.09
77,투썸플레이스 구서SK점,4.6,,344,10,7,3,9.08
78,몰틀리 구서점,4.53,,166,124,6,9,9.47
79,유메노다이닝,4.59,,43,33,1,6,9.19
81,고반장왕돈까스,4.3,,102,28,3,6,8.94
82,미스줄리,4.79,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_232%2F1608686824854AfRzj_JPEG%2FHayfWRXhBepwio71k3bEu1m3.jpg,26,22,0,5,9.29
83,국수나무 부산구서점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190303_100%2F1551586931222lzjGi_JPEG%2FifhDdv4qD923ViNuL86hC7IU.jpeg.jpg,145,16,5,4,9.07
84,오정은a김밥 구서점,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190219_224%2F1550555256694zVC4K_JPEG%2FchdgqlB9N0A2oIlSW5VRBRfh.jpg,115,4,4,1,8.54
85,만희지커피,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190222_261%2F1550831253495zzKGd_JPEG%2FMK7OvGIHtTMjplluz6O1f1RW.jpg,67,44,2,7,9.42
86,명랑핫도그 구서점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180529_44%2F15275551066368kqYM_JPEG%2FNqNFhF7pfENUJEDjZ2UQhze-.jpg,185,5,6,1,8.85
87,카페클로저,4.95,,45,61,1,8,9.71
88,설빙 구서점,4.53,,325,43,7,7,9.33
89,장수돌곱창,4.53,,93,43,3,7,9.25
90,청담동대구뽈찜아구찜,4.47,,275,21,7,5,9.11
91,햇살머믄꼬마김밥 장전점,4.5,,238,2,7,0,8.74
92,이삭토스트 구서역점,4.61,,808,14,9,4,9.21
93,하루돈부리,4.32,,172,35,6,6,9.02
94,해논산업 본점,4.36,,415,29,8,6,9.1
96,정가네종로빈대떡,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_146%2F1441022423819kBWWq_JPEG%2F116262538438436_0.jpg,146,39,5,7,9.14
97,글래드커피,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220209_128%2F1644368871554P2tUi_PNG%2F%25C1%25A6%25B8%25F1%25C0%25BB_%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001-3.png,97,12,3,4,8.68
98,도야족발 구서점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200403_243%2F15858840894831dTft_JPEG%2FrzszuHa0tPlc2T-oOTG-qAfL.jpg,217,120,6,9,9.39
100,스타벅스 금정구서점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,753,35,9,6,9.21
101,구서쭈꾸미,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211001_141%2F1633065625467NjhVy_JPEG%2FBRiNmtag2nlZZq23rj1tnZcE.jpg,571,176,8,9,9.33
102,푸라닭 부산구서점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200622_221%2F1592792672631JAOcP_JPEG%2F0oHTfiHH_ypmm1EBiqrz4l-H.jpg,146,23,5,5,9.11
103,미스터빠삭 금정구청점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200405_114%2F15860855052183gUmi_JPEG%2FcGJQYeTBA_uFkRJjhA9QYzVZ.jpg,205,3,6,0,8.63
104,맛있지요 구서역점,4.26,,307,3,7,0,8.5
105,수림상회,4.64,,95,24,3,5,9.2
106,왕자맥주,4.54,,86,18,3,4,9.02
107,징기스 부산구서점,4.48,,207,144,6,9,9.42
108,소정아구찜,4.55,,94,30,3,6,9.19
109,돼지떡볶이,4.48,,342,18,7,5,9.12
110,땅스부대찌개 구서점,4.56,,289,8,7,2,8.96
113,진송추어탕 금정구청점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180316_248%2F1521188424517NuDdW_JPEG%2FGsYvHegwbbivwbM6Hsy5L-l3.jpg,400,50,8,7,9.28
114,동서낙지볶음 삼계탕,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151005_79%2F1444038602891x2R0w_JPEG%2F166955588020888_0.jpg,58,9,1,2,8.81
115,상선도매횟집,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161009_226%2F1476011599730x4rgy_JPEG%2F176959604336688_0.jpeg,64,15,2,4,8.74
116,KFC 부산구서DT,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200702_60%2F1593682106516qBgEF_JPEG%2FKFC_%25C0%25CC%25B9%25CC%25C1%25F6.jpg,1317,17,9,4,9.08
117,마카러버,4.82,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_195%2F1657235959366VxAwJ_JPEG%2F8D8A0C97-C76C-4B19-A3DA-EC5DA9E58B6F.jpeg,56,80,1,8,9.58
118,원참가자미횟집,4.49,,47,5,1,1,8.69
119,다담김밥,4.56,,55,1,1,0,8.68
120,육전과 막걸리가 맛있는 달가,4.52,,75,10,2,3,8.9
121,고봉민김밥인 부산구서점,4.35,,584,3,8,0,8.61
123,하이오커피 구서점,4.47,,403,24,8,5,9.13
124,구서김밥,4.35,,145,6,5,2,8.71
125,중식대사관,4.63,,215,33,6,6,9.33
127,역전할머니맥주 부산구서점,4.41,,286,18,7,5,9.05
128,온니케이크,5.0,,52,340,1,9,9.84
129,담락참치일잔 구서점,4.64,,54,34,1,6,9.24
130,백년가마솥통닭 구서점,4.46,,191,19,6,5,9.08
131,가장맛있는족발 부산구서점,4.2,,95,12,3,4,8.68
132,지코바치킨 장전점,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201015_272%2F1602719867192JMU06_JPEG%2F4eLuS6nsJpPpTJnb1nKqnydw.jpg,75,4,2,1,8.93
133,김인규돈까스전문점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_3%2F15795025243251TFXW_PNG%2F%25C1%25A6%25B8%25F1_%25BE%25F8%25C0%25BD.png,153,72,5,8,9.17
134,파리바게뜨 구서역점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200608_121%2F15916060189749Sj2g_JPEG%2Fk27H3zWAeGiRhGnXy86KGD09.jpg,1488,3,9,0,8.65
135,해연,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150812_71%2F1439342436514yIVIO_JPEG%2FSUBMIT_1439342425340_36438542.jpg,139,23,5,5,9.08
137,뚱띠오돌뼈,4.65,,39,5,0,1,8.83
139,삼진커피 수림로점,4.46,,210,8,6,2,8.84
140,하삼동커피 장전퀸즈점,4.32,,380,10,8,3,8.82
141,스시 아라이,4.59,,49,40,1,7,9.27
144,홍콩반점0410PLUS 부산구서역점,4.39,,240,36,7,7,9.19
145,미담,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191102_65%2F1572676070788LVKMC_JPEG%2F6wprEwo-qUHyn7WJ7df6uMRv.jpg,57,11,1,3,9.0
147,점촌네,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200111_188%2F1578715111200TN4QS_JPEG%2FCMyI9v5oo_cHYg5JFxdXCWzI.jpg,203,1,6,0,8.55
148,밀양무안국밥,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160920_275%2F1474346554514bTD8P_JPEG%2F176869635774801_0.jpeg,131,20,4,5,8.99
149,유부부 구서점,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210610_6%2F16232582933963p5gW_JPEG%2FRS24xU2P6Jq2L1Si14H5J4Nk.jpg,122,5,4,1,8.97
150,동경돈까스,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200518_269%2F1589779078739luOuu_JPEG%2F5-ERJ1NSm_Kp-x9U1WK5hQSV.jpg,271,23,7,5,9.08
151,옛날가마솥장수통닭 부곡점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190524_4%2F15586834522577XjBi_JPEG%2FBAUNd46QdXH2W1pTmbrkuYuL.jpg,101,22,3,5,9.09
152,차돌풍 구서점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_239%2F16541448521033kxxU_JPEG%2FIMG_20220526_221514.jpg,97,24,3,6,9.07
153,텐퍼센트커피 구서점,4.94,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210521_133%2F1621544523023xOgvX_JPEG%2F347INFzdI0R2jXdAQEkkEihf.jpg,53,5,1,1,9.14
154,그린하노이구서점,4.47,,386,37,8,7,9.29
155,만만한게 국밥,4.36,,326,24,7,6,9.08
156,커피베이 부산금정점,4.64,,136,5,5,1,8.92
158,불타는장작화로구이,4.52,,99,71,3,8,9.32
159,명수정,4.29,,204,28,6,6,8.99
160,정성한끼김밥달인,4.41,,94,8,3,2,8.73
161,유가네닭갈비 부산구서점,4.48,,282,87,7,8,9.36
164,커피니 구서점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180510_78%2F1525916380424pLDeq_JPEG%2Fga_nBylMKXgO6KY46voLFLsc.jpg,206,17,6,4,9.11
165,하삼동커피 구서SK점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200512_281%2F15892835785813G631_JPEG%2F-yG-LUaaA3pHSYgotu1NKn__.jpg,197,3,6,0,8.77
166,카셀라 1978,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_161%2F1589447352827NRJdy_JPEG%2F9byvpA-fIOkBp2LetXvI4p0Z.jpeg.jpg,109,34,4,6,9.28
167,김엄마동태찜생선구이,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_184%2F1532419426949AxIns_JPEG%2FBpUMRq_U5XgtwxCjVIZtzkwP.jpg,147,5,5,1,8.64
168,700비어 구서점,4.39,,62,6,2,2,8.69
169,소담식당,4.45,,104,12,4,4,8.95
170,찌개밥상 구서1번가,4.41,,278,9,7,3,8.89
171,온리비커피 장전퀸즈W점,4.49,,89,5,3,1,8.73
172,옥반상,4.65,,74,8,2,2,8.95
174,이디야커피 부산장전서희점,4.58,,383,5,8,1,8.92
177,중화포차,4.5,,127,34,4,6,9.16
178,이레김밥,4.85,,121,14,4,4,9.35
179,대궐뼈해장국감자탕,4.91,,47,9,1,3,9.27
181,도미노피자 구서점,4.61,,438,37,8,7,9.43
182,롯데리아 구서점,4.37,,942,11,9,4,8.97
186,투다리 구서점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160921_219%2F1474447847834a4ME8_JPEG%2F176871578067252_0.jpeg,50,5,1,1,8.66
188,구석,4.43,,37,8,0,2,8.69
189,꿀돈생포갈비 구서점,4.48,,92,23,3,5,9.04
190,대성수산,4.5,,83,7,2,2,8.8
191,뚜레쥬르 부산구서롯데캐슬점,4.47,,1010,8,9,2,8.91
192,이디야 구서역점,4.38,,660,14,9,4,8.98
193,신짜글이닭발 구서점,4.36,,53,43,1,7,9.04
194,오니기리와이규동 구서점,4.59,,84,6,3,2,8.91
195,최가네 착한초밥,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_61%2F1575349756042aykcC_JPEG%2FjP7_EO559MK8Pf5YdXmWvae9.jpg,183,18,6,5,9.13
196,돈마루,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210115_71%2F16106923212062HCWC_JPEG%2FfglmasPbRRgAqtqRmw6bcJxV.jpg,50,63,1,8,9.48
197,연희옥 부산점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181213_197%2F1544667327965FhCrw_JPEG%2FOydqzsEu5RYG62XJUTXzLUoa.jpg,93,10,3,3,8.85
200,메가커피 금정구청점,4.74,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200809_173%2F1596969237019tbIqB_JPEG%2FTWwO2U7XdcT8Ydp6RsZv2XZz.jpg,525,1,8,0,9.0
201,본가벌나무복집,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_119%2F1441061085805hLicH_JPEG%2FSUBMIT_1357105389805_13097939.jpg,209,19,6,5,8.95
205,수제맥주집,4.41,,84,21,3,5,8.97
206,톤쇼우,4.59,,2320,1166,9,9,9.59
207,불막열삼 구서점,4.58,,67,10,2,3,8.96
208,해운대제면소 장전점,4.26,,269,24,7,6,8.98
209,거기가면,4.68,,196,37,6,7,9.46
210,해리스카페 구서점,4.45,,65,2,2,0,8.59
211,경미집포차,4.62,,62,9,2,3,9.0
212,스타벅스 금정이마트점,4.49,,2197,20,9,5,9.17
213,대림참치,4.24,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190730_285%2F1564443065492OfFGa_JPEG%2F0sq24nb9oOJqpMfmrOX60Pan.jpg,33,186,0,9,9.06
214,리앤쿡 구서본점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180314_280%2F15210192590443a3XG_JPEG%2F-Ql6Kx8jlhLCxWBIKZ09D11_.jpg,48,11,1,4,9.01
215,뉴욕버거 금정점,4.27,,646,9,9,3,8.79
216,마포통참숯구이,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191107_194%2F157305443200956eoW_JPEG%2FrMiiEQO2sKeUTazJqMIG75fy.jpg,153,34,5,6,9.07
217,구서주택,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171231_250%2F1514702835295VXli7_JPEG%2FPdG4cQcwh13waMM033SU_kbk.jpg,24,13,0,4,8.92
219,마라당 구서점,2.5,,21,4,0,1,6.68
221,네네치킨 부곡1점,4.59,,45,6,1,2,8.87
222,배스킨라빈스 금정이마트,4.46,,1131,4,9,1,8.82
223,텐퍼센트커피 금정구청점,4.66,,536,10,8,3,9.16
225,강가네손만두 구서점,4.26,,138,8,5,2,8.62
226,이삭토스트 부산부곡점,4.64,,143,2,5,0,8.84
227,봉구비어 구서동점,4.48,,71,16,2,4,8.94
228,라뽀아르,4.48,,37,20,0,5,8.98
229,맛나꼼장어,4.68,,73,3,2,0,8.82
231,삼복국수,4.36,,86,11,3,4,8.84
232,반해버린고깃집,4.18,,41,93,1,8,8.94
233,호호닭발 구서점,4.3,,90,12,3,4,8.78
234,문어야 구서점,4.58,,34,10,0,3,8.92
235,오늘의돈까스,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200322_279%2F1584861280907M1Phw_JPEG%2FLzvpEIEOnVInAweadm_nBZr-.jpeg.jpg,23,4,0,1,8.9
237,장수면옥,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200605_99%2F15913492698630aCf5_JPEG%2F_KiYeHLoxjRPJ0Mg6XZ1RuAD.jpg,65,4,2,1,8.67
238,더벤티 구서점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_94%2F1592362308610bnDTF_JPEG%2FguxhSS81pQo8vNapEfQwT65_.jpg,215,1,6,0,8.63
240,뒷통집,4.05,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_101%2F1652178182587MdArl_JPEG%2F20211231_212102.jpg,24,15,0,4,8.47
242,야마다라멘&덮밥,4.7,,18,19,0,5,9.2
243,어물전,4.46,,65,5,2,1,8.68
245,땅땅치킨 구서점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220705_200%2F1656995766997xbIyK_PNG%2F220615_________________________________________________________.png,43,2,1,0,8.58
246,호도인,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_219%2F1441061689427gEkA4_JPEG%2F106454494747210_0.jpg,81,3,2,0,8.59
247,할매손충무김밥 부산부곡점,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200507_117%2F1588830265950oATLa_JPEG%2F__9S92YFzQFU8RtBAFso8EYs.jpg,105,1,4,0,8.47
