,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
43,징기스 다대포점,4.57,,118,47,5,8,9.41
45,육회지존 다대포 낫개점,4.55,,60,6,2,3,8.93
47,명품달인김밥 다대점,4.54,,175,5,6,2,8.92
49,꼬김스 다대푸르지오점,4.42,,213,2,6,1,8.72
50,낫개맥주,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_97%2F1631887549861hJjm3_JPEG%2FZz1JT_M-2yCaiAlF2-hXupkW.jpg,68,1,3,0,8.55
51,희희호호 마카롱,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180706_122%2F1530851690372SnUlX_JPEG%2FHI7Zj1zJ12chlFWfWxOXNq1A.jpg,50,16,2,5,9.26
52,가마치통닭 낫개점,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210702_212%2F1625206932739ukqDm_JPEG%2F3iGrmD5WbmEWZOMarK7wKinx.jpg,124,3,5,1,8.53
53,불막열삼 다대포점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201102_145%2F16043112617257yxcQ_PNG%2FnO19sjPucqsqiRLjEwpHXzD6.png,167,21,6,6,9.31
54,차돌풍 부산다대점,4.38,,214,26,7,7,9.18
56,온도애,4.88,,36,67,1,8,9.64
57,대구반야월막창 부산다대포점,4.42,,57,5,2,2,8.72
58,낫개코끼리찻집,4.39,,138,29,5,7,9.15
59,죠스떡볶이 부산다대점,4.3,,211,5,6,2,8.68
60,고기도감 다대점,4.14,,51,38,2,7,8.84
61,배스킨라빈스 부산다대포점,4.5,,1158,12,9,5,9.18
62,푸라닭 부산다대점,4.43,,272,17,8,5,9.09
64,전숙돈만난국밥,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191028_99%2F1572228265107gt6fr_JPEG%2FmRKY4USM-f5kfVa3DFUbQa66.jpg,49,27,2,7,9.33
65,핫토리,4.26,,45,18,1,6,8.86
66,큰집코다리찜,4.23,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161107_284%2F1478501370523EU3LP_JPEG%2F177057557949470_0.jpeg,157,15,6,5,8.85
67,본동횟집,4.54,,76,5,3,3,8.94
69,파리바게뜨 부산다대삼환점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_299%2F1649839163899SYBtN_PNG%2Fimage.png,752,4,9,2,8.77
70,자갈치브라더스 다대낫개점,4.61,,38,6,1,3,8.97
71,삼정횟집,4.5,,59,18,2,6,9.12
72,60계 치킨 부산다대포점,4.46,,245,25,7,7,9.26
73,썬더치킨 다대점,4.36,,252,4,8,2,8.78
74,한솥도시락 다대삼환아파트점,4.41,,229,5,7,3,8.89
75,다대포 돈누리,4.3,,223,35,7,7,9.1
76,더벤티 낫개점,4.48,,443,7,9,4,9.08
78,소소한한우,4.38,,91,11,4,5,8.96
79,본죽 부산다대점,4.37,,212,1,6,0,8.59
80,고봉민김밥인 부산다대점,4.3,,199,5,6,3,8.76
82,텐퍼센트커피 다대낫개점,4.6,,118,4,5,2,8.96
84,우아한가,4.34,,81,14,3,5,8.9
85,소풍경 다대점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200302_258%2F1583136183888WNNWM_JPEG%2FFA1Xtj79VqWSl1fJuo9bRgdN.jpg,82,5,3,3,8.86
88,BBQ치킨 부산다대2동점,3.83,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_218%2F1615724019252rn768_PNG%2Fs_z-NTEe4WW3mGToh84gW_JX.png,52,3,2,1,8.05
89,백년국밥본점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_120%2F1441050667940sIMBb_JPEG%2F97166578726550_2.jpg,149,20,5,6,9.1
90,대식가2900 낫개점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200612_116%2F1591938076431so4zM_JPEG%2FhBb7gizwN2_nLtxykBSG2R7v.JPG.jpg,85,5,3,3,8.92
91,백스비어 다대2동점,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220509_47%2F1652084765247Yf2oE_JPEG%2F%25B4%25EB%25C7%25A5%25B4%25D4%25C0%25CC%25B9%25CC%25C1%25F62.jpg,49,1,2,0,8.48
92,북경손짜장,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_287%2F1441107098386Q4fmH_JPEG%2F156358593162442_0.jpeg,121,23,5,6,9.17
93,살아있네아구 부산본점,4.33,,186,26,6,7,9.11
