,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
193,카페오시게,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200523_274%2F1590213490951uYmMk_JPEG%2FxaC4jehdApRxLoRzE-vn8gfu.jpg,87,1,3,0,8.58
194,준 토스트,4.19,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200722_84%2F1595408598555UHBLf_JPEG%2Fa1lAw5SwNgOJFRqbPx1jST16.jpg,11,1,0,0,8.29
195,맛있지요 부산대직영점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210612_36%2F16235014307849HqhE_JPEG%2F-fDBPivynjnnMXPFSMZSN7yC.jpg,53,3,1,0,8.62
196,바로바로횟집,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_138%2F1560683517414Jaue1_JPEG%2FUdrrA-8PKPBjZAL23cHozTr8.jpg,796,173,9,8,9.41
197,하삼동커피 부산대점,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201215_226%2F1608030558008vsBmp_JPEG%2FrUkjL-h2EOMkgzgCwr47WHRd.jpeg.jpg,214,2,6,0,8.84
198,원산밀면칼국수,4.23,,58,4,2,1,8.45
201,알마루,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170510_100%2F1494395265736d5xTV_JPEG%2F186460547765.JPG,39,4,1,1,8.67
202,미스터짬뽕,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200802_125%2F1596295167206errfy_JPEG%2FJVA8jbkJbSW5GZmTNS85YDOX.jpg,181,15,5,3,8.94
203,BHC치킨 온천중앙점,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_300%2F1651023392796xVWaL_PNG%2F%25C4%25A1%25C6%25FE%25B4%25E7_%25B3%25D7%25C0%25CC%25B9%25F6_%25B0%25F8%25C5%25EB%25BA%25CE%25B0%25A1%25C1%25A4%25BA%25B8_%25C0%25CC%25B9%25CC%25C1%25F6.png,56,8,2,2,8.94
204,맛나감자탕 부산대점,4.47,,911,678,9,9,9.47
