,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
51,3초삼겹살,4.77,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200226_265%2F1582701369399zgFCM_JPEG%2FqU_H-LQlt7bcinFDmN83UIFr.jpg,58,22,2,5,9.31
52,족발의장인 족장 부산대신점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191231_106%2F15777754814086yKgH_JPEG%2F_Jszz1r5R7_qaJKxpKJo8V3x.jpg,129,22,5,5,8.95
53,구포집,4.41,,127,55,5,6,9.09
54,공차 부산동대신점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201201_281%2F1606780240617e6mka_JPEG%2FpM31Ne9WC5fFI3qGe5e9TOvd.jpg,449,8,9,2,9.11
55,남포스시,4.56,,445,334,9,9,9.56
56,광화냉면,4.53,,79,42,4,6,9.19
57,맛찬들왕소금구이 부평점,4.42,,590,64,9,7,9.26
58,통큰한우참숯구이,4.58,,59,19,2,4,9.04
59,초가집양곱창,4.33,,81,39,4,6,8.99
60,부산맛집불닭발 효팅불닭,4.41,,88,6,4,1,8.67
61,쓰리몽키즈,4.46,,66,10,3,3,8.86
62,동화반점,4.46,,475,306,9,9,9.46
63,순남시래기 동아대병원점,4.32,,369,18,9,4,8.92
64,역전할머니맥주 부산동대신점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200820_225%2F1597911547802pV3O6_JPEG%2FZ15GGYJUVYXhFffh5jveYCD_.jpg,210,14,7,3,8.94
66,3678통장어,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171208_197%2F1512667406763pULi4_JPEG%2FpgXTmQNcSXdHiELhhdCnhNWP.jpeg.jpg,121,25,5,5,9.08
67,유성실비,4.65,,77,36,3,6,9.29
68,대신육전밀면,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191110_58%2F1573373153189whxpD_JPEG%2F0yz5Z2e7yXoTzpujn7fEw3CH.jpg,238,33,8,5,9.12
69,이삭토스트 부산동대신역점,4.62,,315,5,8,1,8.96
71,대성밀냉면,4.23,,312,285,8,9,9.21
73,모젤과자점,4.37,,761,18,9,4,8.97
74,맥주를구한피자,4.45,,136,52,6,6,9.15
75,마루마루이자까야,4.42,,52,12,2,3,8.8
77,이공막창,4.6,,92,22,5,5,9.2
78,파리바게뜨 동아대병원점,4.36,,769,16,9,4,8.96
79,벙커비어,4.67,,39,1,1,0,8.79
80,한솥도시락 구덕운동장점,4.5,,364,5,8,1,8.84
81,아빠와돈까스,4.4,,43,20,2,4,8.86
82,박수식당,4.45,,85,197,4,8,9.27
83,골목손칼국수,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190126_178%2F1548474075355vcdRN_JPEG%2FcZh3yKt7yJ73r4p1b2iBE2Px.jpeg.jpg,218,34,7,5,8.98
84,황해면옥 국제시장 본점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190314_23%2F1552542972454VnjYi_JPEG%2FXzs1evmua9RdEHeNyTpqJGxL.jpg,170,71,6,7,9.14
85,돼지특별시,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220503_122%2F1651535500842IARQF_JPEG%2F1651535315647-0.jpg,218,162,7,8,9.57
87,낙동강생오리집,4.34,,61,406,3,9,9.22
88,원조일미기사식당,3.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210827_281%2F1630057668729xm20H_JPEG%2FM_y378Rmt_y-8vBxd2jUYpFI.jpg,182,14,7,3,8.16
89,가마로강정 동대신동점,4.59,,78,56,3,6,9.23
90,휴고커피,4.45,,138,17,6,4,8.99
91,부산족발,4.36,,3301,1608,9,9,9.36
92,천하왕소금구이,4.45,,187,27,7,5,9.09
93,도미노피자 대신점,4.53,,592,49,9,6,9.29
94,오독,4.63,,87,19,4,4,9.13
95,노랑통닭 대신점,4.53,,112,7,5,2,8.89
