,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
132,김밥일번지 부산시청점,4.28,,1430,35,9,4,8.88
133,베테랑바베큐 시청점,4.4,,107,92,2,7,9.1
134,70연탄 시청본점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210719_63%2F1626657808000bReEJ_JPEG%2Fb5C3dMXTzMwKNhsOf2wiiQwR.JPG.jpg,206,180,5,9,9.49
135,컴포즈커피 부산시청점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200817_290%2F1597649441388ld14r_JPEG%2FQmH0YGTdy1NohsmTqec8GUdw.jpg,510,9,8,0,8.82
136,엄마손김밥,4.53,,242,14,6,1,8.83
137,종가밀면,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210504_116%2F1620102193786TGpne_JPEG%2Fn9jI3MBqY0HCcqcdXQx0Ojtp.jpg,134,52,3,5,9.19
140,뚜레쥬르 부산시청점,4.47,,1522,16,9,1,8.83
141,박가부대 부산시청점,4.4,,155,22,4,2,8.74
144,본죽 부산시청점,4.38,,437,18,8,2,8.8
145,애돈촌 돼지국밥,4.9,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210806_232%2F16282412676142ENG1_JPEG%2FqYVk6_JaD6I0341AaiRzHMym.jpg,65,25,1,3,9.26
146,호우양꼬치 부산시청점,4.33,,109,46,2,5,8.87
147,아뜰리에마롱,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190627_162%2F1561614893258gy8kq_JPEG%2FGPIW0dj44237CzDWSOUthdRG.jpeg.jpg,1251,87,9,7,9.32
148,공만치킨 시청점,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_156%2F1643371451174PyrIp_JPEG%2F1643371422087.jpg,160,24,4,3,9.13
150,연제왕칼국수,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200228_85%2F1582868619137WB7TQ_PNG%2FqjB_nRZZfhe_cGfbR3iRTO--.png,240,43,6,4,9.05
151,오니기리와이규동 부산연산역점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_197%2F15488339978110F3pb_JPEG%2FxGLCMp505Nd3u5dGsgIwnwE6.jpeg.jpg,221,31,5,3,8.77
152,순정루,4.8,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210321_240%2F1616299860742KbPAO_JPEG%2FeT635yUHA5QzXeSg5IOaX8nX.jpeg.jpg,72,10,1,0,8.92
