,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
175,맥도날드 부산하단DT점,4.46,,6123,61,9,6,9.22
178,우리할매떡볶이 부산사하점,4.33,,29,8,0,1,8.51
179,텐퍼센트커피 사하역점,4.52,,136,11,3,1,8.76
180,고성횟집,4.54,,175,54,4,6,9.2
182,가마치통닭 당리점(롯데슈퍼 옆),4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210705_74%2F16254585314337Uca8_JPEG%2F6NeQdD274WYFUtbGZQhcOmf2.jpg,389,8,7,1,8.83
183,BBQ치킨 당리사하점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_207%2F161572912665959Ik5_PNG%2FCHUKmqofNkj7ssBfHvL1cTES.png,87,6,2,0,8.61
185,노랑통닭 부산괴정점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_42%2F1648729985144oqtg2_JPEG%2F%25BF%25E4%25B1%25E2%25BF%25E4_%25BD%25E6%25B3%25D7%25C0%25CF_%25C3%25D6%25C1%25BE_400x400.jpg,234,26,5,4,9.02
186,샌드리아 당리점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_147%2F1652144919277z3TFC_JPEG%2FBAAF7F3E-432D-41FD-BAE5-A6192AEE9830.jpeg,142,7,4,1,8.74
187,정가옥,4.32,,143,21,4,3,8.74
188,남경,4.33,,195,18,5,3,8.77
189,대독장 하단점,4.48,,278,101,6,8,9.34
190,통영숯불장어구이,4.35,,75,11,1,1,8.55
192,용궁타코,4.45,,81,6,1,0,8.57
193,동대문엽기떡볶이 부산하단점,4.34,,605,33,9,4,8.94
195,아르테베니에,4.53,,124,37,3,5,9.09
196,싸움의고수 아트몰링본점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211112_254%2F1636690205194W0drc_JPEG%2F211103_%25BD%25CE%25BF%25F2%25C0%25C7%25B0%25ED%25BC%25F6_%25C5%25B0%25BF%25C0%25BD%25BA%25C5%25A9_%25B8%25DE%25B4%25BA%25B8%25AE%25B4%25BA%25BE%25F3_1%25C0%25CE%25BA%25B8%25BD%25D3_L_500.jpg,422,36,7,5,9.01
197,앙또르과자점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191102_264%2F1572669342675kq68r_JPEG%2FNRB6vJLmEaaxsopjfaHKk0yR.jpg,965,25,9,4,9.03
198,신화정참가자미물회 사하점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191228_268%2F1577543631519Huo3a_JPEG%2Fi58bDsn7RP3Cc67HV_7f23dg.jpg,142,8,4,1,8.79
199,라마마,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191126_248%2F1574744261754IyRH5_JPEG%2FibYi3kKUyU-6S8XOodu4QorE.jpg,472,74,8,7,9.42
200,아파치양념치킨,4.78,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_205%2F1548931349497ghlPn_JPEG%2FsnIHupQW8HAdmqQaBnV3k32n.JPG.jpg,38,29,0,4,9.2
