,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
41,시장참치,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190120_48%2F1547989657119JUXwJ_JPEG%2FbqOe_fZ9hD6F-LLyA5oAxRtR.jpg,54,39,0,4,8.9
42,예촌삼계탕,4.29,,309,16,6,2,8.67
43,예전칼국수교대본점,4.5,,771,25,9,3,9.02
44,동래김씨,4.03,,49,50,0,4,8.45
45,우사기야,4.54,,164,157,4,8,9.36
46,금성녹두삼계탕,4.35,,138,13,3,1,8.59
47,공정고기,4.44,,114,134,2,7,9.14
48,카페냥갱,4.87,,132,110,3,6,9.51
49,도오코오,4.43,,185,160,4,8,9.25
50,교대 박가네 한우,4.12,,202,28,5,3,8.56
51,원카츠 사직점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220330_36%2F1648622595131krThQ_JPEG%2F1648615787975.jpg,154,83,3,5,9.12
53,대남포차,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_81%2F1652970012379kigxI_JPEG%2F1E21B63A-F265-4BA7-9114-AE410C8142B8.jpeg,149,58,3,5,9.06
55,으뜸돈까스,4.44,,158,60,4,5,9.02
56,청담이상 부산동래점,4.39,,210,48,5,4,8.91
57,귀인,4.74,,326,434,7,9,9.7
58,우마이라멘 부산교대가족점,4.63,,21,17,0,2,8.89
59,몰틀리 동래명륜점,4.59,,151,88,3,5,9.15
60,장수흑염소,5.0,,34,45,0,4,9.42
61,소금,4.4,,178,125,4,7,9.14
62,유가네닭갈비 부산시청점,4.41,,412,345,7,9,9.37
63,스타벅스 부산교대역점,4.49,,2796,62,9,5,9.17
64,BBQ치킨 부산연산로타리점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_243%2F1615731265901y7wAy_PNG%2Ft6653aYXIqe0P25iS05sXpWD.png,71,5,1,0,8.58
65,술곳간,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190820_68%2F15662913947064SFMV_JPEG%2F9zc6ukcaWHIMj7lCuGllqhRq.jpg,150,111,3,6,9.21
66,미니코미,4.85,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_119%2F1656565631042Vnl1f_JPEG%2F20220629_164744.jpg,75,44,1,4,9.29
67,고기굽는남자,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160617_134%2F1466100633379yD4Jk_JPEG%2F176567434052703_0.jpeg,529,307,8,9,9.56
69,서울왕돈까스,4.5,,1180,256,9,8,9.42
71,1943 동래점,4.43,,308,26,6,3,8.89
73,스타벅스 부산교대역DT점,4.45,,1615,41,9,4,9.05
74,투다리 동래점,4.32,,132,16,3,2,8.64
76,쭈꾸미본색 연산점,4.7,,606,142,8,7,9.52
77,부부빵집,4.41,,266,17,6,2,8.79
79,빌라빌레쿨라,4.65,,119,155,3,7,9.37
80,역전할머니맥주 부산시청점,4.42,,482,50,8,4,9.0
81,아휘의부엌,4.46,,24,91,0,6,9.04
84,가련한부엌,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_192%2F1441042415207Fph8D_JPEG%2FSUBMIT_1420146707993_36123982.jpg,464,397,8,9,9.48
85,소문난가야밀면,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201008_45%2F1602141619469QL1lA_JPEG%2F0BSzwPiHteYrE1FuM3AMF1gD.jpg,771,666,9,9,9.39
87,김밥일번지,4.4,,455,5,8,0,8.66
88,영진돼지국밥,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190625_247%2F15614675945683JNpS_JPEG%2F4xzqlJFDSZtJJaX24x3bWnuy.jpg,603,78,8,5,9.2
89,봉봉숯불생고기,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181223_291%2F1545502687695rqmDX_JPEG%2FlyyoK3-vBSUGgXGlDzIDd8sf.jpg,171,69,4,5,9.0
90,맥도날드 부산 교대 DT점,4.48,,4525,34,9,3,9.0
91,김해한우뒷고기 본점,4.77,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181122_218%2F1542847860469hVWOo_JPEG%2FkFp-CYLR_uDI7dbLuWsrChzA.jpeg.jpg,204,119,5,7,9.53
92,맛나감자탕 연산점,4.52,,461,101,8,6,9.26
93,징기스 부산시청점,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170311_92%2F1489208289449RJ6LS_JPEG%2F186261538828477_0.jpeg,192,258,4,8,9.48
94,골든리지 시청점,4.57,,1048,399,9,9,9.57
95,스타벅스 동래미남DT점,4.55,,3217,109,9,6,9.31
96,후쿠오카호르몬,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200125_284%2F1579932225646djiMU_JPEG%2FVVOkcG3W8BUb6K0agxNBPAPr.jpeg.jpg,326,117,7,7,9.23
98,팔팔연제장어,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180123_280%2F1516692203489diC0c_JPEG%2F7y7DnE-G7S8JCnwhcecbRcRg.jpeg.jpg,154,62,3,5,9.04
100,미선식당,4.42,,91,24,2,2,8.72
101,그집뱃살 동래점,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_38%2F1652327807082MrUob_JPEG%2F1652327566468.jpg,243,262,5,8,9.47
102,그숲 동래점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191127_104%2F1574832083057YV90e_JPEG%2FVCuVBVOinqOpCrRcSEF6KIIP.jpg,134,41,3,4,8.85
103,조선화로집 동래점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200827_179%2F1598505482798t9jkr_JPEG%2FAYIYpUz9Efy1GHpf0vAsOGiI.jpg,410,131,7,7,9.25
104,이모손맛포차,4.61,,72,30,1,3,8.97
107,군자대한곱창 동래점,4.52,,200,146,5,7,9.28
108,참치가게,4.5,,191,148,4,7,9.24
109,화소랑,4.58,,183,179,4,8,9.4
110,평화김해뒷고기 시청점,4.62,,228,101,5,6,9.3
112,카페 디오,4.0,,34,52,0,4,8.42
113,대세박목살 시청점,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210507_85%2F1620368677809JthOg_JPEG%2FA1V1cYFNt7ahKHDQsl-sfaqe.jpg,115,89,2,6,9.28
114,토종가흑임자삼계탕,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200313_173%2F15840964087642qlfQ_JPEG%2FztVDUZQt8SCE5gCtN4BvTU8N.jpg,239,20,5,2,8.8
115,토성동원조소금구이,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190926_28%2F1569505809058Kyltw_JPEG%2F0NjYPCn2BGS32621zu5n7IXL.JPG.jpg,62,57,1,5,9.08
117,다섯시,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200609_163%2F1591656339601hrh2a_JPEG%2F6MdjEd69vjU04BOQVEDx429G.jpeg.jpg,173,47,4,4,9.01
118,가마치통닭 부산시청점,4.47,,538,13,8,1,8.81
119,제주오라방,4.68,,96,77,2,5,9.22
120,맘스터치 부산교대점,4.57,,334,13,7,1,8.89
123,오가네족발,4.38,,188,40,4,4,8.88
124,버거스교대점,4.39,,47,22,0,2,8.65
125,투썸플레이스 부산법조타운점,4.39,,599,10,8,1,8.73
126,국민생아구찜 사직점,4.52,,155,32,4,3,8.94
127,제주명란돼지,4.57,,176,200,4,8,9.39
128,강요술,4.53,,67,33,1,3,8.89
129,회장님댁 동래점,4.33,,258,73,6,5,8.95
130,콩마을전주식콩나물국밥,4.43,,538,26,8,3,8.93
131,삼바리 거제동점,4.19,,106,23,2,2,8.49
132,청춘삼겹,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211002_215%2F1633115924061kbPUb_JPEG%2F-idYQl3dhxnuwJ5ErPoUmyJq.jpg,70,18,1,2,9.03
133,알통패티교대점,4.46,,285,103,6,6,9.16
134,스타벅스 동래역점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20210427_169%2F1619466619760ACXrF_JPEG%2Fimage.jpg,3778,95,9,6,9.29
135,던킨 부산국제빌딩점,4.3,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200420_235%2F1587367159479geLbr_JPEG%2F7BPCG5Xzmqd9W5IGsLKyacYz.jpg,412,2,7,0,8.54
