,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
96,플라잉빵차,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_46%2F15856927245544Igem_JPEG%2Fs1EDdDX7ZYpoy7YMqAOq_xgq.jpg,108,29,5,5,9.2
97,파리바게뜨 대명계대점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200608_267%2F1591600970440nLH23_JPEG%2FsX8-7X3tf4eN8NYbeBZvIhzx.jpg,831,10,9,2,8.99
98,날마다꿀갈비 계대대명점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200208_240%2F15811328179246MBpS_JPEG%2F0aXB-QqeGMNfsLe6REkE5S3e.jpg,83,20,4,4,9.01
99,해봄치킨,4.79,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201015_291%2F1602689243684igkq7_JPEG%2FaT2CBd0PaMak06GUINiwMEox.jpeg.jpg,20,9,0,2,9.05
100,디로스터스,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180317_56%2F1521275043314Ba9RY_JPEG%2FIUu1j2OkygFrFSazyZ46aLWj.jpg,76,51,4,7,9.27
101,브라더스,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220615_113%2F1655270362583ElJ6t_PNG%2F1BC56C4D-C077-4CE2-8221-71F62CD26E2B.png,125,38,6,6,9.19
102,던 커피,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200905_56%2F1599300766971sfQXI_JPEG%2FmysCk8uzNYRVsPrV33P2Mdya.jpg,132,30,6,5,9.16
104,태산면옥손만두 명덕점,4.5,,101,3,5,0,8.7
106,소문난팥빙수단팥죽,4.45,,68,25,3,5,9.01
109,찰만생대패 남산점,4.5,,172,168,7,9,9.46
110,빨간지붕 계대점,4.5,,81,20,4,4,9.0
111,명동손칼국수보쌈,4.29,,136,24,6,5,8.91
113,파스토보이 교대점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210107_150%2F1610002598602AJbdt_JPEG%2FpkvwITU9mSp2llf3gPVkiYmK.jpg,454,191,8,9,9.42
114,전원식당,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200127_23%2F1580119420716XyLE5_JPEG%2FeGu1vZ4shy1crGUJZ5h1j7_X.jpg,56,6,2,1,8.72
116,2000대박집 대명점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191222_11%2F15769709456824iXUx_JPEG%2FYZ-jHvZPDSL-somvkDTgbmLg.jpg,27,9,1,2,8.75
117,마라전설 대명직영점,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190516_47%2F1557936756546DKBoH_JPEG%2Fw8afZrWI0tBFGLEtuRbjh5eH.jpeg.jpg,125,29,6,5,9.3
119,핵밥 대구교대점,4.39,,232,45,7,6,9.11
121,파파돈스,4.49,,130,35,6,6,9.19
122,맛있는대폿집,4.22,,84,25,4,5,8.8
124,오짬뽕 대명계대점,4.55,,102,17,5,3,8.99
125,큰맘할매순대국 대명캠퍼스점,4.66,,92,21,4,4,9.16
126,술마시는각일병,4.7,,24,2,0,0,8.8
129,안동숯불뒷고기&막창,4.5,,29,10,1,2,8.78
130,투다리 대명계대점,4.49,,92,10,4,2,8.83
131,롯데리아 대구계명점,4.34,,557,9,9,2,8.78
133,반할만떡 서문직영점,4.33,,114,8,5,2,8.69
136,금주네뭉티기,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200131_289%2F1580476951292J22Fq_JPEG%2F3MqWKLL6EQ7D_FIMqrXzlJm5.jpg,28,15,1,3,8.8
137,미미관 마라탕 명덕점,4.83,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210911_99%2F1631345841983kLuAh_JPEG%2Fmd5me4ljB6cb9jZeQQVwTVXZ.jpg,121,21,6,4,9.37
138,엄마손김밥,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200224_163%2F1582543071867oB3lh_JPEG%2FB6pETrc0Ue6zIhaN_OC5EDtA.jpg,35,6,1,1,8.42
139,나룻골,4.25,,13,7,0,2,8.51
140,막창도둑 남산점,4.29,,162,10,7,2,8.69
142,밥맛나는세상,4.36,,27,4,1,0,8.48
143,티읕김밥,4.7,,247,9,8,2,9.12
145,프라리네,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191211_123%2F1576031584776VNwJu_JPEG%2FCEWke-Yow-tHs2Ys1wz7fC_m.jpg,289,123,8,8,9.56
147,정가네찜닭,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171026_289%2F1509017809479AvVCo_PNG%2F-UVgX1qaKawhsevTeqIMgKG-.png,30,5,1,1,8.53
148,대림한식,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191128_99%2F1574904367880AFwqV_JPEG%2FhNBZMKthlZizEFg39PNIsQLM.jpg,57,13,2,3,8.98
149,땅스부대찌개 대구남산점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210624_58%2F1624518057572vqVJE_JPEG%2FAbIo6zB0gMerMWbhWzhK_ZTl.jpg,124,5,6,1,8.71
150,황금짬뽕 대명점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190809_81%2F1565310115065jtwqn_JPEG%2FrxflAI-ZGUgu6eXnd5qPB5C8.jpeg.jpg,79,47,4,7,9.22
151,카페마시로,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211015_134%2F1634282938789FjNbU_JPEG%2FB77LkYL_vxEhTWTbVfkXUOAM.jpeg.jpg,113,24,5,5,9.25
152,마시그래이 교대점,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170802_277%2F1501650036703WIqmB_JPEG%2F186752543056.jpg,110,5,5,1,9.03
158,꼬깃고기,4.71,,34,35,1,6,9.31
159,노랑통닭 대명점,4.28,,72,6,3,2,8.6
160,홍군초밥,4.52,,114,14,6,3,8.98
161,대부대왕유부초밥 2호점,4.7,,68,18,3,4,9.18
162,아이엠프레쉬 남산점,5.0,,20,34,0,5,9.5
163,진미식당,4.43,,52,11,2,3,8.81
164,등촌샤브칼국수 대명점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210501_249%2F1619850774934KrxaO_JPEG%2F_Y_2_2LZH-yX8gEBgf_5JFa2.jpg,249,79,8,7,9.26
165,할매칼국수,4.25,,127,75,6,7,9.03
166,레프트뱅크 계대정문점,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201119_108%2F1605767052581yUUNA_JPEG%2Fo0ibAyNy6q2hcB5j94guO063.jpeg.jpg,99,10,5,3,9.12
167,주다이닝,4.7,,62,28,3,5,9.26
168,헤이트먼데이,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210511_6%2F162071920674734Eaq_JPEG%2FzQX3dz1TfYkqnxBJwJiXngrH.jpg,278,95,8,8,9.63
169,솥뚜껑삼겹살 대명점,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200130_4%2F1580390071197RJ615_JPEG%2FqVvqp5TvsgbA23Pas3PXwdHN.jpg,71,19,3,4,8.65
170,벨로이태리,4.16,,73,36,3,6,8.8
