,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
263,만석꾼풍천산삼민물장어,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200721_139%2F15953310759430f5Oz_JPEG%2FBfYAUOQAnLK6yF816ecQdZkq.jpg,147,31,3,1,8.55
264,타코스패밀리,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200707_274%2F1594116752931meAcr_JPEG%2F6q6e5mWuXZcfJL-ih0892oBp.jpg,57,22,0,0,8.71
265,팔도실비집 부산대점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190903_72%2F1567488439788cbbMT_JPEG%2FGoQS3Rfy3qEvV0iRNtb_wV92.jpg,57,116,0,5,9.17
266,명물토스트,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210926_116%2F16326574308115CWdr_JPEG%2FqfoYz30p3KC720Kl1UXcyTOu.jpeg.jpg,700,168,9,7,9.32
267,정문토스트,4.81,,90,114,1,5,9.33
268,발빠닭 부산대점,4.54,,86,101,1,4,8.98
269,그집짬뽕0927 부산대본점,4.75,,370,30,7,1,9.07
270,형제닭도리 본점,4.57,,99,53,2,2,8.87
271,구름다리 쌈도둑,4.54,,100,87,2,3,8.92
272,꼬모도화덕피자 부산대점,4.29,,148,144,3,6,8.93
273,도스커피,4.48,,451,34,7,1,8.8
274,월전장어구이,4.5,,47,7,0,0,8.6
275,쿠스케,5.0,,162,18,3,0,9.16
276,부산밀면,4.39,,216,63,5,2,8.75
277,노가 숙성회전문점,4.4,,73,12,1,0,8.52
278,토마토,4.48,,135,66,3,3,8.88
279,노랑고래 구서점,4.56,,61,8,0,0,8.66
280,역전할머니맥주 부산대점,4.44,,474,39,8,1,8.78
281,송스베이커리,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200517_184%2F1589693109603nGUGC_JPEG%2F9L3YdW2KwSEZWlyQO3C467iq.jpeg.jpg,754,40,9,1,8.85
282,고참,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220730_146%2F1659150147020fOxaQ_PNG%2F1584286691161.png,81,11,1,0,8.47
283,동경생돈까스,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180306_280%2F1520299791005uz0iz_PNG%2FoZt8Juxg5tenU3HPLuLaNnrb.png,155,102,3,4,9.08
284,노랑통닭 부산대점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_42%2F1648729985144oqtg2_JPEG%2F%25BF%25E4%25B1%25E2%25BF%25E4_%25BD%25E6%25B3%25D7%25C0%25CF_%25C3%25D6%25C1%25BE_400x400.jpg,161,26,3,0,8.52
285,어반 본점,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_78%2F1593398663906h0p3p_JPEG%2FSAZwE7MbrSFfcASxvspJcgjM.jpg,29,28,0,1,8.91
286,콜갈비 부산지사직영점,4.39,,212,35,4,1,8.65
287,누리마을감자탕 장전역점,4.37,,348,47,6,2,8.75
288,청담동대구뽈찜아구찜,4.47,,275,21,5,0,8.67
289,다가치통닭 부산 장전역2번출구점,4.55,,254,6,5,0,8.75
290,소밤,5.0,,38,28,0,1,9.18
291,진 육회말투아웃,4.59,,33,26,0,0,8.69
292,푸주옥설렁탕도가니탕,4.34,,1074,111,9,5,9.02
293,구르메식당,4.72,,95,154,1,6,9.32
294,836숯불바베큐치킨 부산대점,4.63,,80,249,1,8,9.39
295,뭄바이,4.49,,87,106,1,4,8.93
296,어구야,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_65%2F1559852350419Byoiu_JPEG%2FUuBs4Edgo-LJXLBSfXX2BhQC.jpg,165,61,3,2,8.77
298,코이식탁,4.95,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_211%2F1653938597931X47Yv_JPEG%2FEA3FBB33-6C07-47C4-BD64-BCE834643EC2.jpeg,21,4,0,0,9.05
299,글래드커피,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220209_128%2F1644368871554P2tUi_PNG%2F%25C1%25A6%25B8%25F1%25C0%25BB_%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001-3.png,97,12,2,0,8.34
