,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
41,배스킨라빈스 부산당리,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20210925_255%2F1632519335296Mk3k3_PNG%2Fimage.png,1086,8,9,3,9.06
43,고기는모름지기연탄구이 하단점,4.51,,160,27,7,6,9.23
44,고향한우,4.44,,184,45,7,7,9.24
47,용궁타코,4.45,,81,6,4,2,8.79
48,하나돈까스 사하점,4.41,,398,58,8,8,9.31
49,우마이찬,4.44,,68,37,4,7,9.18
52,광명수산,4.05,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171213_19%2F1513167839443SsWSo_JPEG%2Fdv95dIsXQZsbfUcTpZL425_x.jpeg.jpg,89,149,5,9,8.97
53,싱싱웰버섯전골,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_125%2F1562314378789WXwp0_JPEG%2FziB7fKab7L3KRBBXtAHCJTpa.jpg,112,23,5,6,9.03
54,오일장멸치국수,4.38,,398,8,8,3,8.88
56,가마치통닭 부산 사하점,4.35,,113,2,6,0,8.57
57,핸즈커피 사하구청점,4.62,,669,48,9,7,9.46
58,쉬림핀,4.98,,97,33,5,7,9.74
59,불끈낙지 하단점,4.57,,124,56,6,8,9.43
60,포차카센타,4.42,,48,16,2,5,8.96
62,우리동네호두과자,4.53,,384,5,8,2,8.95
63,가장맛있는족발 족과의동침 부산당리점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200114_79%2F1578986847135gA51Y_JPEG%2F652zKTRZnjJWbRdXvF9zJ1_8.jpg,66,5,4,2,8.82
64,가마치통닭 동아대점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_84%2F1565681593065wdACY_JPEG%2FmkCeK2NEFSUh3FFHLPU-kX-v.jpg,96,3,5,1,8.71
65,꽈배기프렌즈,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200411_243%2F1586572091720AsF7p_JPEG%2FBIGi7y_oSVGKhSaks1xyM1hb.jpeg.jpg,131,9,6,3,9.06
66,아파치양념치킨,4.78,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_205%2F1548931349497ghlPn_JPEG%2FsnIHupQW8HAdmqQaBnV3k32n.JPG.jpg,38,29,1,6,9.38
67,콤마,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220106_13%2F1641478330931d14FG_JPEG%2F9A8AC998-0D15-4C43-8F70-C7BE5BE5429E.jpeg,87,24,5,6,9.33
68,맥주를구한피자 하단점,4.78,,58,14,3,4,9.26
70,자담치킨 부산당리점,4.6,,124,17,6,5,9.22
71,후라이드참잘하는집 하단당리점,4.52,,232,10,7,4,9.08
72,승승삼겹 당리점,4.37,,72,7,4,3,8.79
73,깡통갈비 당리점,4.62,,82,19,4,5,9.2
74,한솥도시락 사하구청점,4.43,,477,5,9,2,8.87
77,쭈꾸미도사 동아대점,4.83,,59,65,3,8,9.63
79,육회지존 동아대점,4.4,,116,37,6,7,9.18
81,별난김해뒷고기껍데기 하단점,4.73,,51,28,2,6,9.35
82,2900 대패짱,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180810_153%2F1533879672444wP3Wo_JPEG%2FoJLKHIyrsYTX6juOJPngFpmZ.jpg,133,8,6,3,8.78
83,천지를먹다,4.93,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_280%2F16433358253810rVVT_JPEG%2F%25C0%25B0%25C8%25B8%25B9%25B0%25C8%25B8.jpg,474,66,9,8,9.85
84,대광양곱창,4.35,,20,25,0,6,8.93
85,회뜨락,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191023_126%2F1571819759258QfGRh_JPEG%2FPrFaiCfHsTqCoHhkYk0GJzhN.jpg,55,20,3,5,8.96
88,홍주방 하단본점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190510_135%2F15574579265213X7gk_JPEG%2Fd5c3mQ1ZKyioi7PhVrwSKXFF.jpeg.jpg,600,150,9,9,9.52
89,라마마,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191126_248%2F1574744261754IyRH5_JPEG%2FibYi3kKUyU-6S8XOodu4QorE.jpg,472,74,9,8,9.52
90,남다른감자탕 부산하단점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191230_82%2F1577665620517oJn3t_JPEG%2FLJkmM1iBfjkIEUUdj60_I3kj.jpg,159,37,7,7,9.37
91,철판위에빨간쭈꾸미 당리점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20161011_180%2F1476168654796cDPAz_JPEG%2FMyPhoto_1142008726_1035.jpg,189,20,7,5,9.25
93,단골손님 하단점,4.19,,87,20,5,5,8.79
95,이서방 닭갈비,4.74,,142,21,6,6,9.44
97,시골통돼지볶음&수제돈까스 사하구청점,4.93,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210627_131%2F1624791937018vwWxn_JPEG%2F59lDd4LpfdpiscEQtCkD0oCH.jpeg.jpg,73,4,4,1,9.19
98,하기연진주냉면,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200208_250%2F1581130287608D4agV_JPEG%2FgKLERIgCXHpp9uZjFvz5E-ef.jpg,1581,390,9,9,9.28
101,본죽&비빔밥cafe 부산사하구청점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_291%2F1656371086356apAAw_JPEG%2F2206_%25BB%25EF%25BB%25F6%25C0%25E5_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg,272,5,8,2,8.86
103,양정명동찌개마을 당리점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200802_58%2F1596319784496qx1a6_JPEG%2FxOuk4geNM9dwAO5jeg3aK6tx.jpg,149,49,7,7,9.29
104,유정각,4.28,,129,18,6,5,8.9
105,포항물회,4.43,,166,11,7,4,8.99
106,에바돈가츠 하단점,4.55,,405,14,8,4,9.13
108,향원뽈구이&생아구찜,4.31,,57,1,3,0,8.47
109,팔딱추어탕,4.51,,155,1,7,0,8.75
111,자미당 하단점,4.3,,113,6,6,2,8.68
112,국제통닭 당리점,4.6,,53,4,3,1,8.84
113,프로메사 커피로스터스,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170308_219%2F1488947348103j6J71_JPEG%2F186257503622722_0.jpeg,187,23,7,6,9.34
116,드럼통앤통갈비 하단본점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210925_295%2F1632581554107lmepa_JPEG%2FQns0EyNlIf52U3wsUr_ZhPJy.jpg,50,25,2,6,9.29
117,사거리식당,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_92%2F15656826271913FlGC_JPEG%2Fs-2wVSdj7megRtXKqK8042Eq.jpg,62,29,4,6,9.14
118,노보루 하단점,4.5,,27,97,0,9,9.32
119,컴포즈커피 당리점,4.35,,224,5,7,2,8.75
120,존슨탕부대찌개,4.75,,39,7,1,3,9.11
121,크라운호프 동아대점,4.39,,62,17,4,5,8.97
122,사랑회,4.69,,35,24,1,6,9.29
124,노랑통닭 하단점,4.42,,129,18,6,5,9.04
125,오사마 본점,4.52,,46,46,2,7,9.22
126,양자강자강,4.47,,65,10,4,4,8.97
127,정짓간 돼지국밥,4.45,,1138,179,9,9,9.45
128,왔따쪽갈비,4.38,,38,1,1,0,8.5
129,당리초밥,4.28,,38,17,1,5,8.8
130,빵천동만나찹쌀꽈배기,4.51,,93,1,5,0,8.71
131,도쿄시장 하단점,4.46,,78,10,4,4,8.96
133,띠띠빵빵 초밥,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210929_173%2F1632893562305gWXK1_JPEG%2FovCioJIE9ntQyjl1JtEUdpKa.jpg,21,3,0,1,8.68
134,하단끝집,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201023_276%2F1603424015305CdC4w_JPEG%2FyyDdjexjV__50xn4BHRoh5sw.jpg,92,75,5,8,9.47
135,닭쟁이피자쟁이부산하단점,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_192%2F1441052801462x5dww_JPEG%2F11842645_0.jpg,38,7,1,3,8.68
136,와스에,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191225_222%2F1577282169438uFs61_JPEG%2FLSs6mpcDtT_oakyhZf6NsJcx.jpg,193,58,7,8,9.46
138,달콤함을담다,4.49,,87,14,5,5,9.09
139,리미티드커피,4.67,,59,19,3,5,9.23
142,배스킨라빈스 부산동아대,4.49,,1054,18,9,5,9.17
143,골목분식,4.69,,79,2,4,0,8.87
144,꼴목 부산하단점,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_223%2F1629702108957K3OaM_JPEG%2F9fwszC2TctLV2k5Tx4P--_65.jpg,33,5,1,2,9.28
145,하단밀면전문점,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_255%2F1646701597990417Av_JPEG%2FScreenshot_20220308-053500_NAVER.jpg,106,12,5,4,8.74
146,춘하추동밀면,3.94,,42,1,2,0,8.08
147,오가정,4.32,,199,17,7,5,8.96
148,경주국밥,4.24,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190430_240%2F1556625567253H2phK_JPEG%2FYKfpJ4q2DPIZCDcDGeCvhpx9.jpeg.jpg,127,23,6,6,8.94
149,당리사계절밀면본점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200114_230%2F1578966264192XdNYE_JPEG%2F1DqO2Tmm4uDEdpbToiAYqvu_.jpg,430,77,9,8,9.28
150,부부왕족발,4.32,,68,5,4,2,8.66
151,이디야커피 부산당리역점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,208,4,7,1,8.73
152,김해뒷고기껍데기,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_260%2F1548687732637gAGc2_JPEG%2Ft9rhlGC4KcLxDf9k9IryaI5H.jpeg.jpg,104,151,5,9,9.5
153,Cafe 화이트콩,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180427_270%2F1524790532007Y0X82_JPEG%2FFmwh9VrZ6_65h9AAaGpZY_Gn.jpg,120,89,6,8,9.52
154,영심이왕족발하단점,4.64,,103,35,5,7,9.4
155,더램,4.43,,66,53,4,7,9.17
156,김밥천국 당리점,4.31,,269,4,8,1,8.65
157,안주제일,4.36,,57,27,3,6,9.0
161,문어야 하단점,4.24,,56,34,3,7,8.96
162,족발쌀롱 하단점,4.56,,390,172,8,9,9.54
163,꾸바꾸바 당리점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_98%2F15809957013007jNtc_JPEG%2FhhZhgWwQ9r0ynWyw2vskja2E.jpg,175,12,7,4,9.08
164,신화정참가자미물회 사하점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191228_268%2F1577543631519Huo3a_JPEG%2Fi58bDsn7RP3Cc67HV_7f23dg.jpg,142,8,6,3,8.99
165,그래그래피자떡볶이 사하점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_247%2F1590301682877PRg3n_JPEG%2FSeuYQJJIR8t08juvXlPlR95x.jpg,52,5,2,2,8.89
166,강앤바다,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211123_291%2F1637644451416Jjq5U_JPEG%2F9432D37C-477E-4F10-A7FF-72965506FE24.jpeg,49,3,2,1,8.68
167,우송정,4.05,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190121_201%2F1548032103739U04im_JPEG%2Fg9SvYtKYTlyKz64g2hrpgdJz.jpeg.jpg,16,7,0,3,8.39
168,카와루라멘,4.4,,63,7,4,3,8.82
170,임창정의모서리족발 하단점,4.37,,28,11,1,4,8.81
173,웰빙한방족발,4.44,,72,1,4,0,8.62
174,통영도매회센터,4.42,,229,20,7,6,9.14
177,부잣집,4.29,,61,4,4,1,8.55
178,플루800 당리점,4.36,,201,1,7,0,8.6
180,내가닭도리탕이다&요달의찜닭 사하구점,4.7,,99,10,5,4,9.22
181,미드나잇하단의밤,4.47,,55,8,3,3,8.87
182,산과들에,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_10%2F1639374550459zrNBx_JPEG%2F1638953368922-3.jpg,23,1,0,0,8.71
184,크라상점 부산당리점,4.54,,184,24,7,6,9.26
186,하단오돌뼈,4.17,,25,9,0,3,8.51
187,누아키친,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_230%2F1652167393423gOe0h_JPEG%2FKakaoTalk_20220505_111802005.jpg,211,95,7,8,9.41
189,장수양곱창,4.58,,38,18,1,5,9.1
190,뚜레쥬르 부산동아대점,4.49,,390,2,8,0,8.75
191,수키네꼼장어,4.47,,43,5,2,2,8.77
193,가빈삼계탕,4.05,,12,1,0,0,8.15
194,일미돼지국밥,4.5,,20,1,0,0,8.6
196,어썸,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_191%2F1590270018625gvKbn_JPEG%2FbT5cXA2uoKuoGnOpn-sVxcJv.jpg,41,6,2,2,8.92
197,미해아구찜,4.88,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200210_83%2F15813377584629lbHE_JPEG%2FVjsmm1Z4syK8PEHdKQdQ4kj6.jpg,45,2,2,1,9.1
198,팔도해물,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210522_203%2F1621662419502fzWOF_JPEG%2F6idzwg2qZbalLo_M5Dpin7_s.jpg,43,2,2,1,8.65
200,투다리 사하점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160921_219%2F1474447847834a4ME8_JPEG%2F176871578067252_0.jpeg,47,4,2,1,8.66
201,행복한칼국수,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191024_193%2F1571873334470XIlKC_JPEG%2Fy70y6crUdZIpMOnx3mce_TeG.jpeg.jpg,360,26,8,6,9.22
204,유부야,4.73,,207,43,7,7,9.53
206,양꼬챙이본점,4.34,,40,47,2,7,9.04
207,종가뒷고기,4.48,,34,9,1,3,8.84
209,당리생아구찜,4.5,,16,3,0,1,8.68
212,야한놈들,4.13,,26,16,0,5,8.63
213,지안,4.88,,46,37,2,7,9.58
215,니아커피,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201228_144%2F1609115437056lUdn2_JPEG%2FuFF9IzkmICTG2SNTEtYFXK3v.jpg,54,9,3,3,9.02
218,할매복집,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_266%2F14409988706996iIc4_JPEG%2F146061514759411_0.jpeg,96,21,5,6,8.97
219,샌드리아 당리점,4.48,,142,7,6,3,8.94
222,머거카페,4.84,,39,15,2,5,9.38
223,진가네손칼국수,4.48,,72,8,4,3,8.9
227,하오츠,4.36,,117,1,6,0,8.58
229,넝쿨횟집,4.59,,56,8,3,3,8.99
230,송원식당,4.45,,31,3,1,1,8.65
231,날마다장터 횟집,4.46,,26,5,0,2,8.72
233,맛깔나는 김밥,4.47,,199,1,7,0,8.71
234,마이마이치킨 당리점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200501_288%2F15882970534274Gcmj_JPEG%2FG_gKoAZ2IJxfzfu8fENjjnGg.jpg,53,7,3,3,8.99
235,통영숯불장어구이,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_124%2F15487680943813z32o_JPEG%2F_lWzzqKRudaj0CkZhVL6Xmn_.jpeg.jpg,75,11,4,4,8.85
236,신센,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180802_254%2F153322059931403Fn1_JPEG%2FQ_lqPWcYCBJY71EjizAoPnXH.jpg,28,12,1,4,9.08
240,자매손칼국수,4.25,,54,4,3,1,8.49
241,고향보리밥,4.55,,47,9,2,3,8.93
246,할매아구찜,4.23,,16,3,0,1,8.41
247,아논,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_48%2F1652752549727O61Rs_JPEG%2FKakaoTalk_20220517_105531655.jpg,416,130,8,9,9.65
248,미친막창,4.87,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210713_68%2F1626159620925TXmg5_JPEG%2FF6K3ThVG6vmIF1441NivJI9G.jpg,39,23,2,6,9.49
250,맛숯불장어구이,4.54,,29,1,1,0,8.66
251,진례옻닭,4.58,,30,6,1,2,8.86
252,파리바게뜨 당리사거리점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_242%2F16498376665507eGSB_PNG%2Fimage.png,857,4,9,1,8.72
253,카우보이,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_239%2F15487697085374suka_JPEG%2FCGw7i59njrPSUzpdCzXNrM54.jpg,16,1,0,0,8.1
254,하나옛날통닭 당리점,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180213_220%2F1518484084276nMm3p_JPEG%2F-QqlDrcCRktZqilDK4yGDdK9.jpg,11,3,0,1,8.18
255,하단크라운닭발,4.36,,71,47,4,7,9.1
258,응급실국물떡볶이 부산하단점,4.39,,139,9,6,4,8.93
260,고물상회,4.7,,14,2,0,1,8.88
262,피자스쿨 부산동아대점,4.5,,18,2,0,1,8.68
263,착한커피샵신평점,4.58,,38,3,1,1,8.78
265,미조,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200114_8%2F1578987563888txnd0_JPEG%2FpC3bi2K0y87Fr5gwfY7FzYBq.jpg,13,1,0,0,8.41
