,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
198,맥도날드 시청점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170328_56%2F14906953274486OnKo_JPEG%2F186278593227.jpg,6306,91,9,3,9.0
199,강구항,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211227_53%2F1640608404199NwVGq_JPEG%2F65E7009E-D959-447B-8776-37722833411D.jpeg,177,120,3,4,8.87
201,옛날통닭앤탕,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_157%2F1441063097155DViDL_JPEG%2F166162564840459_0.jpeg,131,93,2,3,8.97
202,원카츠 연산점,4.74,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220330_285%2F1648625907260JqVz6_JPEG%2F1648615787975.jpg,356,152,6,6,9.44
203,어반그레이 로스터리,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200223_243%2F1582433999639i2mrY_JPEG%2F8XM1y9cm2j7vhbz9I-XkhMRk.jpg,781,236,8,7,9.33
204,달디커피,4.28,,255,86,4,3,8.7
205,육수명장 육오당,4.76,,72,141,0,5,9.26
207,골목안식당,4.6,,142,100,2,3,8.98
208,배도니 시청 본점,4.68,,117,45,1,1,8.88
209,로얄경양식,4.44,,795,290,8,8,9.34
210,설봉돼지국밥,4.41,,253,145,4,6,9.07
211,해양산국밥 부산시청점,4.57,,314,57,5,2,8.93
212,부흥숯불갈비 시청점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200810_211%2F1596985827322gLfvo_JPEG%2F8GielI3OXj7GU2HtRN388R-V.jpg,124,233,2,7,9.24
213,가온밀면 온천천점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190419_55%2F1555652431609aNsAV_JPEG%2FzAG7Iz2w4W-rd1tilSTwpY8N.jpg,209,230,4,7,9.3
214,어우돈,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210131_171%2F1612068635460oztGe_JPEG%2FqdI9UX_XFKLdj41Y5ISCZAVH.jpg,167,56,3,2,8.77
215,친절한 근자씨 양곱창,4.87,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220619_181%2F1655612830866Sf2Hi_JPEG%2FKakaoTalk_20220619_132208521_09.jpg,70,74,0,2,9.13
216,17번지묵은지닭한마리양정점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200405_84%2F1586084789677wYLin_JPEG%2FcXq5q3yObMaEi1Ekc_nUgGS7.jpeg.jpg,83,74,1,2,8.72
217,동방축산 연산점,4.69,,396,55,6,2,9.07
218,마장동 황제축산 연산직영점,4.34,,63,47,0,1,8.52
219,이츠모리,4.68,,238,195,4,6,9.34
220,미스터양,4.48,,33,108,0,4,8.9
221,사헌삼계탕,4.65,,454,181,7,6,9.37
222,뱃살도둑 연산점,4.82,,235,28,4,0,9.0
223,초록섬미역,4.4,,664,123,8,5,9.06
224,샐러디 부산시청점,4.5,,323,33,5,0,8.7
225,카페냥갱,4.87,,132,110,2,4,9.33
228,미각칼국수,4.34,,448,77,7,3,8.82
229,아쿠마닭갈비,4.69,,127,169,2,6,9.31
230,옻바다전복삼계탕,4.3,,102,18,1,0,8.42
231,진화라락 시청본점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210524_268%2F1621849862021Btt6B_JPEG%2F0TU-7fDnDNpuXtpT7Ri7It2e.jpg,461,367,7,8,9.4
232,대원냉면밀면,4.5,,220,54,4,1,8.76
233,코하루,4.55,,414,173,6,6,9.25
235,수안커피컴퍼니 플래그십 스토어,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190625_251%2F1561453642115feMRi_JPEG%2FZcqt-ygfiXtta7C4D8We-O58.jpg,351,420,6,9,9.45
236,시우당,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210810_80%2F16285602036431EDFU_JPEG%2F3qBUhQlLJQuKrB5fHwqRVisX.jpeg.jpg,152,38,3,1,8.85
237,도쿠리,4.34,,71,66,0,2,8.6
238,소금,4.4,,178,125,3,5,8.96
239,통영다찌,3.64,,49,13,0,0,7.74
240,산바다횟집,4.56,,46,58,0,2,8.82
241,샌드이크,5.0,,83,64,1,2,9.28
242,우리할매떡볶이 연산점,4.8,,60,16,0,0,8.9
