,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
194,장터마을,4.76,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191207_209%2F15756910822761QyCU_JPEG%2FoewmAOaL7Kv2yaoecsy9Cu4k.jpeg.jpg,43,1,2,0,8.9
195,태성,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200122_174%2F1579671823916Czo2f_JPEG%2F8lvxI3r7Lr0k8BL0Y6w4s1FA.jpg,30,5,1,3,8.72
197,잔디토스트,4.85,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210601_115%2F1622504541551ooDFF_JPEG%2F08c9miCpOlTZsITSV1njtK2c.jpg,38,5,2,3,9.23
199,돈까스준,4.49,,147,9,6,4,9.03
203,순덕이네,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200512_173%2F1589266832699JbaTB_JPEG%2FQ9X0bs0J2QHH5oNxq2UKlcvc.jpg,12,3,0,1,8.85
204,피자1번가 괴정2호점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210707_93%2F162564205576384Y1F_PNG%2F%25C7%25C7%25C0%25DA.png,51,2,3,1,8.79
205,고신반점,3.95,,49,1,3,0,8.11
207,삼파통닭맥주집 괴정점,4.36,,19,21,0,7,9.02
209,부산횟집,4.33,,38,3,2,2,8.63
210,우마이찬,4.2,,38,4,2,2,8.5
211,조니4,3.94,,32,1,1,0,8.06
213,처갓집양념치킨 괴정샘터점,4.51,,57,1,3,0,8.67
215,불오뎅 괴정시장점,4.41,,174,4,6,2,8.79
218,회화나무카페,4.21,,44,2,2,1,8.43
219,마왕족발 괴정점,4.68,,56,3,3,2,9.0
222,킹스꼬마김밥 괴정점,4.39,,352,1,8,0,8.65
224,온거짜리,4.7,,28,11,1,5,9.22
225,몽타주,4.38,,18,5,0,3,8.72
230,수선화,4.47,,24,7,1,4,8.91
231,올래포차,4.69,,21,6,0,3,9.03
234,오사카,4.58,,801,459,9,9,9.58
238,고향보리밥,4.7,,31,1,1,0,8.82
240,거북횟집,4.29,,34,5,1,3,8.65
243,럭키데이지,5.0,,24,5,1,3,9.36
245,지글지글석쇠한판 부산직영점,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190226_37%2F1551185576334EnUPh_JPEG%2FuPO-Dzt-_yRoNQgajhMLf4v3.jpg,13,3,0,2,8.43
247,이광수생고기집,4.44,,439,5,8,3,8.94
248,소림주방,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200122_55%2F1579665827317QcwHv_JPEG%2FGbDr3Pklo2fUWLRkiQatRZ78.jpg,24,5,1,3,8.64
249,드림커피앤와플,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_187%2F1548771750558wyweH_JPEG%2F76vlVJY6bTx0Aw29YLz7MoVb.jpeg.jpg,35,1,1,0,8.85
